origine,genere,motivo,luogo,verso_palermo,mezzo,orario,durata,stima
081021,M,lavoro,dentro,False,a piedi,8:15-9:14,16-30 min,24.24
081021,M,lavoro,dentro,False,a piedi,8:15-9:14,fino a 15 min,228.75
081021,M,lavoro,dentro,False,a piedi,dopo le 9:14,16-30 min,5.5
081021,M,lavoro,dentro,False,a piedi,dopo le 9:14,31-60 min,2.96
081021,M,lavoro,dentro,False,a piedi,dopo le 9:14,fino a 15 min,85.97
081021,M,lavoro,dentro,False,a piedi,dopo le 9:14,oltre 60 min,12.87
081021,M,lavoro,dentro,False,a piedi,prima delle 7:15,16-30 min,13.31
081021,M,lavoro,dentro,False,a piedi,prima delle 7:15,fino a 15 min,214.64
081021,M,lavoro,dentro,False,a piedi,prima delle 7:15,oltre 60 min,9.01
081021,M,lavoro,dentro,False,altro mezzo,7:15-8:14,16-30 min,14.42
081021,M,lavoro,dentro,False,altro mezzo,7:15-8:14,fino a 15 min,8.04
081021,M,lavoro,dentro,False,altro mezzo,8:15-9:14,16-30 min,1.0
081021,M,lavoro,dentro,False,altro mezzo,8:15-9:14,fino a 15 min,1.0
081021,M,lavoro,dentro,False,altro mezzo,dopo le 9:14,16-30 min,7.28
081021,M,lavoro,dentro,False,altro mezzo,prima delle 7:15,16-30 min,6.3
081021,M,lavoro,dentro,False,altro mezzo,prima delle 7:15,31-60 min,9.71
081021,M,lavoro,dentro,False,altro mezzo,prima delle 7:15,fino a 15 min,5.57
081021,M,lavoro,dentro,False,auto privata (conducente),7:15-8:14,16-30 min,838.64
081021,M,lavoro,dentro,False,auto privata (conducente),7:15-8:14,31-60 min,63.76
081021,M,lavoro,dentro,False,auto privata (conducente),7:15-8:14,fino a 15 min,1771.22
081021,M,lavoro,dentro,False,auto privata (conducente),7:15-8:14,oltre 60 min,30.47
081021,M,lavoro,dentro,False,auto privata (conducente),8:15-9:14,16-30 min,161.57
081021,M,lavoro,dentro,False,auto privata (conducente),8:15-9:14,31-60 min,13.55
081021,M,lavoro,dentro,False,auto privata (conducente),8:15-9:14,fino a 15 min,560.83
081021,M,lavoro,dentro,False,auto privata (conducente),8:15-9:14,oltre 60 min,19.36
081021,M,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,16-30 min,61.8
081021,M,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,31-60 min,3.38
081021,M,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,fino a 15 min,238.94
081021,M,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,oltre 60 min,16.37
081021,M,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,16-30 min,545.51
081021,M,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,31-60 min,61.22
081021,M,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,fino a 15 min,1235.66
081021,M,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,oltre 60 min,27.14
081021,M,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,16-30 min,47.87
081021,M,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,31-60 min,3.04
081021,M,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,fino a 15 min,98.14
081021,M,lavoro,dentro,False,auto privata (passeggero),8:15-9:14,16-30 min,6.96
081021,M,lavoro,dentro,False,auto privata (passeggero),8:15-9:14,fino a 15 min,24.17
081021,M,lavoro,dentro,False,auto privata (passeggero),8:15-9:14,oltre 60 min,2.38
081021,M,lavoro,dentro,False,auto privata (passeggero),dopo le 9:14,16-30 min,12.38
081021,M,lavoro,dentro,False,auto privata (passeggero),dopo le 9:14,31-60 min,2.3
081021,M,lavoro,dentro,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,18.3
081021,M,lavoro,dentro,False,auto privata (passeggero),dopo le 9:14,oltre 60 min,4.39
081021,M,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,16-30 min,40.2
081021,M,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,31-60 min,8.55
081021,M,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,85.97
081021,M,lavoro,dentro,False,autobus aziendale o scolastico,7:15-8:14,16-30 min,5.24
081021,M,lavoro,dentro,False,autobus aziendale o scolastico,7:15-8:14,fino a 15 min,4.13
081021,M,lavoro,dentro,False,autobus aziendale o scolastico,7:15-8:14,oltre 60 min,2.55
081021,M,lavoro,dentro,False,autobus aziendale o scolastico,prima delle 7:15,16-30 min,5.84
081021,M,lavoro,dentro,False,autobus aziendale o scolastico,prima delle 7:15,31-60 min,11.11
081021,M,lavoro,dentro,False,autobus aziendale o scolastico,prima delle 7:15,fino a 15 min,1.0
081021,M,lavoro,dentro,False,"autobus urbano, filobus",7:15-8:14,16-30 min,24.61
081021,M,lavoro,dentro,False,"autobus urbano, filobus",7:15-8:14,31-60 min,11.38
081021,M,lavoro,dentro,False,"autobus urbano, filobus",7:15-8:14,fino a 15 min,24.94
081021,M,lavoro,dentro,False,"autobus urbano, filobus",7:15-8:14,oltre 60 min,1.0
081021,M,lavoro,dentro,False,"autobus urbano, filobus",8:15-9:14,16-30 min,3.5
081021,M,lavoro,dentro,False,"autobus urbano, filobus",dopo le 9:14,16-30 min,15.04
081021,M,lavoro,dentro,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,16.05
081021,M,lavoro,dentro,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,4.84
081021,M,lavoro,dentro,False,"autobus urbano, filobus",prima delle 7:15,fino a 15 min,16.97
081021,M,lavoro,dentro,False,bicicletta,7:15-8:14,16-30 min,15.43
081021,M,lavoro,dentro,False,bicicletta,7:15-8:14,31-60 min,3.45
081021,M,lavoro,dentro,False,bicicletta,7:15-8:14,fino a 15 min,121.77
081021,M,lavoro,dentro,False,bicicletta,8:15-9:14,16-30 min,1.74
081021,M,lavoro,dentro,False,bicicletta,8:15-9:14,fino a 15 min,40.69
081021,M,lavoro,dentro,False,bicicletta,dopo le 9:14,fino a 15 min,20.4
081021,M,lavoro,dentro,False,bicicletta,dopo le 9:14,oltre 60 min,2.61
081021,M,lavoro,dentro,False,bicicletta,prima delle 7:15,16-30 min,11.25
081021,M,lavoro,dentro,False,bicicletta,prima delle 7:15,31-60 min,1.96
081021,M,lavoro,dentro,False,bicicletta,prima delle 7:15,fino a 15 min,69.55
081021,M,lavoro,dentro,False,"corriera, autobus extra-urbano",7:15-8:14,16-30 min,3.18
081021,M,lavoro,dentro,False,"corriera, autobus extra-urbano",7:15-8:14,31-60 min,2.88
081021,M,lavoro,dentro,False,"corriera, autobus extra-urbano",dopo le 9:14,oltre 60 min,5.83
081021,M,lavoro,dentro,False,"corriera, autobus extra-urbano",prima delle 7:15,16-30 min,4.22
081021,M,lavoro,dentro,False,"corriera, autobus extra-urbano",prima delle 7:15,fino a 15 min,1.0
081021,M,lavoro,dentro,False,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,6.05
081021,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",7:15-8:14,16-30 min,48.91
081021,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",7:15-8:14,fino a 15 min,242.24
081021,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",7:15-8:14,oltre 60 min,3.51
081021,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",8:15-9:14,16-30 min,4.48
081021,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",8:15-9:14,fino a 15 min,77.96
081021,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,fino a 15 min,21.03
081021,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,oltre 60 min,1.0
081021,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,16-30 min,14.24
081021,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,fino a 15 min,109.76
081021,M,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,oltre 60 min,3.98
081021,M,lavoro,dentro,False,treno,8:15-9:14,16-30 min,1.0
081021,M,lavoro,fuori,False,a piedi,7:15-8:14,fino a 15 min,3.73
081021,M,lavoro,fuori,False,a piedi,prima delle 7:15,oltre 60 min,1.0
081021,M,lavoro,fuori,False,altro mezzo,7:15-8:14,16-30 min,6.9
081021,M,lavoro,fuori,False,altro mezzo,7:15-8:14,31-60 min,6.7
081021,M,lavoro,fuori,False,altro mezzo,7:15-8:14,oltre 60 min,1.0
081021,M,lavoro,fuori,False,altro mezzo,8:15-9:14,16-30 min,3.98
081021,M,lavoro,fuori,False,altro mezzo,dopo le 9:14,31-60 min,4.08
081021,M,lavoro,fuori,False,altro mezzo,dopo le 9:14,oltre 60 min,4.17
081021,M,lavoro,fuori,False,altro mezzo,prima delle 7:15,16-30 min,7.21
081021,M,lavoro,fuori,False,altro mezzo,prima delle 7:15,31-60 min,8.8
081021,M,lavoro,fuori,False,altro mezzo,prima delle 7:15,fino a 15 min,4.1
081021,M,lavoro,fuori,False,altro mezzo,prima delle 7:15,oltre 60 min,15.65
081021,M,lavoro,fuori,False,auto privata (conducente),7:15-8:14,16-30 min,262.63
081021,M,lavoro,fuori,False,auto privata (conducente),7:15-8:14,31-60 min,110.74
081021,M,lavoro,fuori,False,auto privata (conducente),7:15-8:14,fino a 15 min,324.76
081021,M,lavoro,fuori,False,auto privata (conducente),7:15-8:14,oltre 60 min,34.83
081021,M,lavoro,fuori,False,auto privata (conducente),8:15-9:14,16-30 min,69.2
081021,M,lavoro,fuori,False,auto privata (conducente),8:15-9:14,31-60 min,24.740000000000002
081021,M,lavoro,fuori,False,auto privata (conducente),8:15-9:14,fino a 15 min,94.44
081021,M,lavoro,fuori,False,auto privata (conducente),8:15-9:14,oltre 60 min,1.0
081021,M,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,16-30 min,30.29
081021,M,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,31-60 min,16.54
081021,M,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,fino a 15 min,56.22
081021,M,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,oltre 60 min,6.91
081021,M,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,16-30 min,256.65
081021,M,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,31-60 min,86.85
081021,M,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,fino a 15 min,220.61999999999998
081021,M,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,oltre 60 min,26.94
081021,M,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,16-30 min,9.31
081021,M,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,fino a 15 min,10.5
081021,M,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,oltre 60 min,2.84
081021,M,lavoro,fuori,False,auto privata (passeggero),8:15-9:14,31-60 min,3.83
081021,M,lavoro,fuori,False,auto privata (passeggero),8:15-9:14,fino a 15 min,12.09
081021,M,lavoro,fuori,False,auto privata (passeggero),dopo le 9:14,16-30 min,8.34
081021,M,lavoro,fuori,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,1.0
081021,M,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,16-30 min,27.880000000000003
081021,M,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,31-60 min,22.52
081021,M,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,7.93
081021,M,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,oltre 60 min,3.04
081021,M,lavoro,fuori,False,autobus aziendale o scolastico,8:15-9:14,31-60 min,4.87
081021,M,lavoro,fuori,False,autobus aziendale o scolastico,prima delle 7:15,fino a 15 min,2.0
081021,M,lavoro,fuori,False,"autobus urbano, filobus",7:15-8:14,16-30 min,6.64
081021,M,lavoro,fuori,False,"autobus urbano, filobus",7:15-8:14,31-60 min,1.0
081021,M,lavoro,fuori,False,"autobus urbano, filobus",dopo le 9:14,fino a 15 min,1.0
081021,M,lavoro,fuori,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,1.0
081021,M,lavoro,fuori,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,3.66
081021,M,lavoro,fuori,False,"autobus urbano, filobus",prima delle 7:15,fino a 15 min,2.64
081021,M,lavoro,fuori,False,bicicletta,7:15-8:14,16-30 min,1.0
081021,M,lavoro,fuori,False,bicicletta,7:15-8:14,fino a 15 min,15.07
081021,M,lavoro,fuori,False,bicicletta,8:15-9:14,16-30 min,2.77
081021,M,lavoro,fuori,False,bicicletta,prima delle 7:15,31-60 min,1.0
081021,M,lavoro,fuori,False,bicicletta,prima delle 7:15,fino a 15 min,5.74
081021,M,lavoro,fuori,False,bicicletta,prima delle 7:15,oltre 60 min,1.0
081021,M,lavoro,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,oltre 60 min,1.0
081021,M,lavoro,fuori,False,"corriera, autobus extra-urbano",8:15-9:14,16-30 min,3.33
081021,M,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,3.01
081021,M,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,3.53
081021,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,16-30 min,6.8
081021,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,31-60 min,1.0
081021,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,fino a 15 min,20.48
081021,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",8:15-9:14,16-30 min,7.65
081021,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",8:15-9:14,fino a 15 min,4.93
081021,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,fino a 15 min,7.05
081021,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,16-30 min,3.73
081021,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,fino a 15 min,17.33
081021,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,oltre 60 min,3.1
081021,M,lavoro,fuori,False,treno,prima delle 7:15,31-60 min,1.0
081021,M,lavoro,fuori,False,treno,prima delle 7:15,fino a 15 min,1.0
081021,M,lavoro,fuori,False,treno,prima delle 7:15,oltre 60 min,19.11
081021,M,lavoro,fuori,True,auto privata (conducente),7:15-8:14,31-60 min,6.61
081021,M,lavoro,fuori,True,auto privata (conducente),7:15-8:14,oltre 60 min,5.87
081021,M,lavoro,fuori,True,auto privata (conducente),8:15-9:14,oltre 60 min,2.94
081021,M,lavoro,fuori,True,auto privata (conducente),dopo le 9:14,16-30 min,3.58
081021,M,lavoro,fuori,True,auto privata (conducente),dopo le 9:14,31-60 min,3.88
081021,M,lavoro,fuori,True,auto privata (conducente),prima delle 7:15,16-30 min,1.0
081021,M,lavoro,fuori,True,auto privata (conducente),prima delle 7:15,31-60 min,12.34
081021,M,lavoro,fuori,True,auto privata (conducente),prima delle 7:15,oltre 60 min,42.55
081021,M,lavoro,fuori,True,"autobus urbano, filobus",prima delle 7:15,oltre 60 min,5.56
081021,M,lavoro,fuori,True,"corriera, autobus extra-urbano",7:15-8:14,oltre 60 min,3.89
081021,M,lavoro,fuori,True,"corriera, autobus extra-urbano",dopo le 9:14,oltre 60 min,6.04
081021,M,lavoro,fuori,True,"corriera, autobus extra-urbano",prima delle 7:15,16-30 min,8.8
081021,M,lavoro,fuori,True,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,10.46
081021,M,lavoro,fuori,True,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,97.58
081021,M,lavoro,fuori,True,treno,prima delle 7:15,oltre 60 min,3.09
081021,M,studio,dentro,False,a piedi,7:15-8:14,16-30 min,68.13
081021,M,studio,dentro,False,a piedi,7:15-8:14,fino a 15 min,711.68
081021,M,studio,dentro,False,a piedi,7:15-8:14,oltre 60 min,14.22
081021,M,studio,dentro,False,a piedi,8:15-9:14,16-30 min,1.0
081021,M,studio,dentro,False,a piedi,8:15-9:14,31-60 min,3.14
081021,M,studio,dentro,False,a piedi,8:15-9:14,fino a 15 min,294.03
081021,M,studio,dentro,False,a piedi,dopo le 9:14,16-30 min,5.18
081021,M,studio,dentro,False,a piedi,dopo le 9:14,fino a 15 min,17.14
081021,M,studio,dentro,False,a piedi,prima delle 7:15,16-30 min,5.79
081021,M,studio,dentro,False,a piedi,prima delle 7:15,fino a 15 min,49.08
081021,M,studio,dentro,False,altro mezzo,7:15-8:14,fino a 15 min,4.16
081021,M,studio,dentro,False,altro mezzo,7:15-8:14,oltre 60 min,2.65
081021,M,studio,dentro,False,altro mezzo,8:15-9:14,fino a 15 min,3.13
081021,M,studio,dentro,False,altro mezzo,prima delle 7:15,fino a 15 min,2.62
081021,M,studio,dentro,False,auto privata (conducente),7:15-8:14,16-30 min,10.38
081021,M,studio,dentro,False,auto privata (conducente),7:15-8:14,fino a 15 min,14.81
081021,M,studio,dentro,False,auto privata (conducente),8:15-9:14,16-30 min,7.38
081021,M,studio,dentro,False,auto privata (conducente),8:15-9:14,31-60 min,3.15
081021,M,studio,dentro,False,auto privata (conducente),8:15-9:14,fino a 15 min,11.9
081021,M,studio,dentro,False,auto privata (conducente),dopo le 9:14,16-30 min,3.33
081021,M,studio,dentro,False,auto privata (conducente),dopo le 9:14,31-60 min,3.64
081021,M,studio,dentro,False,auto privata (conducente),dopo le 9:14,fino a 15 min,14.53
081021,M,studio,dentro,False,auto privata (conducente),prima delle 7:15,16-30 min,4.44
081021,M,studio,dentro,False,auto privata (conducente),prima delle 7:15,fino a 15 min,8.13
081021,M,studio,dentro,False,auto privata (passeggero),7:15-8:14,16-30 min,325.37
081021,M,studio,dentro,False,auto privata (passeggero),7:15-8:14,31-60 min,38.79
081021,M,studio,dentro,False,auto privata (passeggero),7:15-8:14,fino a 15 min,1540.98
081021,M,studio,dentro,False,auto privata (passeggero),7:15-8:14,oltre 60 min,9.68
081021,M,studio,dentro,False,auto privata (passeggero),8:15-9:14,16-30 min,36.84
081021,M,studio,dentro,False,auto privata (passeggero),8:15-9:14,31-60 min,2.0
081021,M,studio,dentro,False,auto privata (passeggero),8:15-9:14,fino a 15 min,465.14
081021,M,studio,dentro,False,auto privata (passeggero),8:15-9:14,oltre 60 min,6.11
081021,M,studio,dentro,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,12.35
081021,M,studio,dentro,False,auto privata (passeggero),prima delle 7:15,16-30 min,30.14
081021,M,studio,dentro,False,auto privata (passeggero),prima delle 7:15,31-60 min,5.63
081021,M,studio,dentro,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,78.29
081021,M,studio,dentro,False,auto privata (passeggero),prima delle 7:15,oltre 60 min,3.9
081021,M,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,16-30 min,47.56
081021,M,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,31-60 min,11.42
081021,M,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,fino a 15 min,84.07
081021,M,studio,dentro,False,autobus aziendale o scolastico,8:15-9:14,16-30 min,1.0
081021,M,studio,dentro,False,autobus aziendale o scolastico,8:15-9:14,fino a 15 min,19.33
081021,M,studio,dentro,False,autobus aziendale o scolastico,dopo le 9:14,16-30 min,1.0
081021,M,studio,dentro,False,autobus aziendale o scolastico,dopo le 9:14,31-60 min,1.0
081021,M,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,16-30 min,6.12
081021,M,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,31-60 min,2.0
081021,M,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,fino a 15 min,1.0
081021,M,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,oltre 60 min,4.04
081021,M,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,16-30 min,141.96
081021,M,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,31-60 min,50.55
081021,M,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,fino a 15 min,117.74
081021,M,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,oltre 60 min,2.41
081021,M,studio,dentro,False,"autobus urbano, filobus",8:15-9:14,16-30 min,7.11
081021,M,studio,dentro,False,"autobus urbano, filobus",8:15-9:14,31-60 min,2.0
081021,M,studio,dentro,False,"autobus urbano, filobus",8:15-9:14,fino a 15 min,35.65
081021,M,studio,dentro,False,"autobus urbano, filobus",dopo le 9:14,16-30 min,1.0
081021,M,studio,dentro,False,"autobus urbano, filobus",dopo le 9:14,fino a 15 min,1.0
081021,M,studio,dentro,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,38.48
081021,M,studio,dentro,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,50.96
081021,M,studio,dentro,False,"autobus urbano, filobus",prima delle 7:15,fino a 15 min,18.38
081021,M,studio,dentro,False,"autobus urbano, filobus",prima delle 7:15,oltre 60 min,7.27
081021,M,studio,dentro,False,bicicletta,7:15-8:14,16-30 min,14.66
081021,M,studio,dentro,False,bicicletta,7:15-8:14,fino a 15 min,40.85
081021,M,studio,dentro,False,bicicletta,7:15-8:14,oltre 60 min,2.49
081021,M,studio,dentro,False,"corriera, autobus extra-urbano",7:15-8:14,16-30 min,9.93
081021,M,studio,dentro,False,"corriera, autobus extra-urbano",7:15-8:14,31-60 min,2.0
