territorio,nome_comune,parte,anello,ordine,x,y
081011,Marsala,4,0,25,293976,4190874
081011,Marsala,4,0,26,294644,4190892
081011,Marsala,4,0,27,295478,4190329
081011,Marsala,4,0,28,296469,4189074
081011,Marsala,4,0,29,296141,4188634
081011,Marsala,4,0,30,296510,4187335
081011,Marsala,4,0,31,296429,4186688
081011,Marsala,4,0,32,296870,4184617
081011,Marsala,4,0,33,296815,4183166
081011,Marsala,4,0,34,296206,4183009
081011,Marsala,4,0,35,295579,4183084
081011,Marsala,4,0,36,295145,4183511
081011,Marsala,4,0,37,294775,4184668
081011,Marsala,4,0,38,295073,4185308
081011,Marsala,4,0,39,295058,4186232
081011,Marsala,4,0,40,294873,4186325
081011,Marsala,4,0,41,293481,4186451
081011,Marsala,4,0,42,291700,4186219
081011,Marsala,4,0,43,289732,4186631
081011,Marsala,4,0,44,289082,4186604
081011,Marsala,4,0,45,288769,4186115
081011,Marsala,4,0,46,288557,4184798
081011,Marsala,4,0,47,287778,4184246
081011,Marsala,4,0,48,286363,4184203
081011,Marsala,4,0,49,285193,4184459
081011,Marsala,4,0,50,285295,4183993
081011,Marsala,4,0,51,285595,4183651
081011,Marsala,4,0,52,286338,4183326
081011,Marsala,4,0,53,286160,4181845
081011,Marsala,4,0,54,285894,4181147
081011,Marsala,4,0,55,285391,4180435
081011,Marsala,4,0,56,283336,4178340
081011,Marsala,4,0,57,281724,4176973
081011,Marsala,4,0,58,279177,4179698
081011,Marsala,4,0,59,277841,4179259
081011,Marsala,4,0,60,277561,4179257
081011,Marsala,4,0,61,277270,4179497
081011,Marsala,4,0,62,277099,4180763
081011,Marsala,4,0,63,276375,4181953
081011,Marsala,4,0,64,275462,4184339
081011,Marsala,4,0,65,274877,4185354
081011,Marsala,4,0,66,274038,4186049
081011,Marsala,4,0,67,273826,4185991
081011,Marsala,4,0,68,273341,4187094
081011,Marsala,4,0,69,273990,4187518
081011,Marsala,4,0,70,274748,4188460
081011,Marsala,4,0,71,274650,4188069
081011,Marsala,4,0,72,274820,4187867
081011,Marsala,4,0,73,276264,4188294
081011,Marsala,4,0,74,276573,4188580
081011,Marsala,4,0,75,277164,4189736
081011,Marsala,4,0,76,277243,4190645
081011,Marsala,4,0,77,277108,4191121
081011,Marsala,4,0,78,276898,4191257
081011,Marsala,4,0,79,276932,4191921
081011,Marsala,4,0,80,277529,4192155
081011,Marsala,4,0,81,278889,4194879
081011,Marsala,4,0,82,278589,4195670
081011,Marsala,4,0,83,277870,4196010
081011,Marsala,4,0,84,277243,4196834
081011,Marsala,4,0,85,277193,4197042
081011,Marsala,4,0,86,277403,4197452
081011,Marsala,4,0,87,277110,4198001
081011,Marsala,4,0,88,276879,4197996
081011,Marsala,4,0,89,276572,4198655
081011,Marsala,4,0,90,278477,4201250
081011,Marsala,4,0,91,279470,4201522
081011,Marsala,4,0,92,279658,4201118
081012,Mazara del Vallo,0,0,0,294536,4186403
081012,Mazara del Vallo,0,0,1,295058,4186232
081012,Mazara del Vallo,0,0,2,295073,4185308
081012,Mazara del Vallo,0,0,3,294775,4184668
081012,Mazara del Vallo,0,0,4,295368,4183233
081012,Mazara del Vallo,0,0,5,296206,4183009
081012,Mazara del Vallo,0,0,6,296815,4183166
081012,Mazara del Vallo,0,0,7,296908,4183063
081012,Mazara del Vallo,0,0,8,297883,4183547
081012,Mazara del Vallo,0,0,9,298660,4182155
081012,Mazara del Vallo,0,0,10,299601,4179755
081012,Mazara del Vallo,0,0,11,300177,4179355
081012,Mazara del Vallo,0,0,12,301067,4179670
081012,Mazara del Vallo,0,0,13,302377,4179694
081012,Mazara del Vallo,0,0,14,302614,4179257
081012,Mazara del Vallo,0,0,15,302587,4177734
081012,Mazara del Vallo,0,0,16,302487,4176849
081012,Mazara del Vallo,0,0,17,301954,4176423
081012,Mazara del Vallo,0,0,18,301629,4176462
081012,Mazara del Vallo,0,0,19,301138,4176843
081012,Mazara del Vallo,0,0,20,300375,4176917
081012,Mazara del Vallo,0,0,21,300268,4176259
081012,Mazara del Vallo,0,0,22,299481,4175124
081012,Mazara del Vallo,0,0,23,298720,4174552
081012,Mazara del Vallo,0,0,24,298596,4174297
081012,Mazara del Vallo,0,0,25,298863,4173791
081012,Mazara del Vallo,0,0,26,300007,4173486
081012,Mazara del Vallo,0,0,27,299891,4172934
081012,Mazara del Vallo,0,0,28,299668,4172882
081012,Mazara del Vallo,0,0,29,299811,4172592
081012,Mazara del Vallo,0,0,30,300213,4171931
081012,Mazara del Vallo,0,0,31,301191,4171398
081012,Mazara del Vallo,0,0,32,301428,4170759
081012,Mazara del Vallo,0,0,33,299788,4170117
081012,Mazara del Vallo,0,0,34,299300,4169157
081012,Mazara del Vallo,0,0,35,297728,4168225
081012,Mazara del Vallo,0,0,36,296246,4167622
081012,Mazara del Vallo,0,0,37,295707,4165961
081012,Mazara del Vallo,0,0,38,292803,4161281
081012,Mazara del Vallo,0,0,39,292417,4161605
081012,Mazara del Vallo,0,0,40,290581,4164527
081012,Mazara del Vallo,0,0,41,289885,4166065
081012,Mazara del Vallo,0,0,42,289473,4167967
081012,Mazara del Vallo,0,0,43,288590,4168834
081012,Mazara del Vallo,0,0,44,287894,4169389
081012,Mazara del Vallo,0,0,45,287093,4169735
081012,Mazara del Vallo,0,0,46,286802,4169845
081012,Mazara del Vallo,0,0,47,286382,4169745
081012,Mazara del Vallo,0,0,48,285449,4170909
081012,Mazara del Vallo,0,0,49,284740,4171205
081012,Mazara del Vallo,0,0,50,284189,4171278
081012,Mazara del Vallo,0,0,51,283247,4171122
081012,Mazara del Vallo,0,0,52,282564,4170729
081012,Mazara del Vallo,0,0,53,281044,4171080
081012,Mazara del Vallo,0,0,54,281757,4172218
081012,Mazara del Vallo,0,0,55,281574,4172672
081012,Mazara del Vallo,0,0,56,281923,4173146
081012,Mazara del Vallo,0,0,57,282095,4173017
081012,Mazara del Vallo,0,0,58,282464,4173510
081012,Mazara del Vallo,0,0,59,282737,4173937
081012,Mazara del Vallo,0,0,60,282685,4174244
081012,Mazara del Vallo,0,0,61,282852,4174576
081012,Mazara del Vallo,0,0,62,283637,4175649
081012,Mazara del Vallo,0,0,63,283882,4175406
081012,Mazara del Vallo,0,0,64,285518,4177537
081012,Mazara del Vallo,0,0,65,287378,4175971
081012,Mazara del Vallo,0,0,66,288213,4176441
081012,Mazara del Vallo,0,0,67,288875,4177172
081012,Mazara del Vallo,0,0,68,285903,4179894
081012,Mazara del Vallo,0,0,69,285156,4180187
081012,Mazara del Vallo,0,0,70,285894,4181147
081012,Mazara del Vallo,0,0,71,286131,4181759
081012,Mazara del Vallo,0,0,72,286338,4183326
081012,Mazara del Vallo,0,0,73,285595,4183651
081012,Mazara del Vallo,0,0,74,285295,4183993
081012,Mazara del Vallo,0,0,75,285196,4184461
081012,Mazara del Vallo,0,0,76,286363,4184203
081012,Mazara del Vallo,0,0,77,287778,4184246
081012,Mazara del Vallo,0,0,78,288557,4184798
081012,Mazara del Vallo,0,0,79,288769,4186115
081012,Mazara del Vallo,0,0,80,289082,4186604
081012,Mazara del Vallo,0,0,81,289732,4186631
081012,Mazara del Vallo,0,0,82,291700,4186219
081012,Mazara del Vallo,0,0,83,293245,4186436
081012,Mazara del Vallo,0,0,84,294536,4186403
081013,Paceco,0,0,0,285998,4207817
081013,Paceco,0,0,1,285979,4207366
081013,Paceco,0,0,2,286876,4207165
081013,Paceco,0,0,3,287332,4207265
081013,Paceco,0,0,4,289862,4204676
081013,Paceco,0,0,5,290391,4204581
081013,Paceco,0,0,6,290547,4204965
081013,Paceco,0,0,7,291615,4206232
081013,Paceco,0,0,8,292264,4206146
081013,Paceco,0,0,9,292576,4206812
081013,Paceco,0,0,10,294007,4205194
081013,Paceco,0,0,11,294890,4204590
081013,Paceco,0,0,12,295132,4204210
081013,Paceco,0,0,13,295051,4203859
081013,Paceco,0,0,14,293312,4203650
081013,Paceco,0,0,15,291065,4201659
081013,Paceco,0,0,16,290092,4201090
081013,Paceco,0,0,17,290257,4200742
081013,Paceco,0,0,18,292295,4199263
081013,Paceco,0,0,19,292455,4198885
081013,Paceco,0,0,20,292139,4198032
081013,Paceco,0,0,21,290928,4197462
081013,Paceco,0,0,22,290403,4196730
081013,Paceco,0,0,23,289866,4196786
081013,Paceco,0,0,24,289192,4197300
081013,Paceco,0,0,25,289151,4198936
081013,Paceco,0,0,26,289543,4199053
081013,Paceco,0,0,27,287921,4202423
081013,Paceco,0,0,28,287500,4202889
081013,Paceco,0,0,29,285507,4203561
081013,Paceco,0,0,30,284760,4204266
081013,Paceco,0,0,31,284307,4205016
081013,Paceco,0,0,32,283779,4205407
081013,Paceco,0,0,33,282515,4205412
081013,Paceco,0,0,34,281758,4205006
081013,Paceco,0,0,35,280762,4204840
081013,Paceco,0,0,36,280259,4205003
081013,Paceco,0,0,37,279880,4206314
081013,Paceco,0,0,38,279950,4207005
081013,Paceco,0,0,39,280933,4208047
081013,Paceco,0,0,40,281792,4208160
081013,Paceco,0,0,41,283933,4207028
081013,Paceco,0,0,42,285565,4208162
081013,Paceco,0,0,43,285998,4207817
081014,Pantelleria,0,0,0,236957,4071955
081014,Pantelleria,0,0,1,236911,4071938
081014,Pantelleria,0,0,2,236915,4071978
081014,Pantelleria,0,0,3,236957,4071955
081014,Pantelleria,1,0,0,237019,4076633
081014,Pantelleria,1,0,1,236953,4076623
081014,Pantelleria,1,0,2,237012,4076666
081014,Pantelleria,1,0,3,237019,4076633
081014,Pantelleria,2,0,0,228423,4081384
081014,Pantelleria,2,0,1,230086,4080831
081014,Pantelleria,2,0,2,230412,4080503
081014,Pantelleria,2,0,3,230639,4079879
081014,Pantelleria,2,0,4,231464,4079448
081014,Pantelleria,2,0,5,232762,4079286
081014,Pantelleria,2,0,6,232961,4079594
081014,Pantelleria,2,0,7,233616,4079641
081014,Pantelleria,2,0,8,235701,4077222
081014,Pantelleria,2,0,9,236452,4076913
081014,Pantelleria,2,0,10,236758,4076484
081014,Pantelleria,2,0,11,237049,4075700
081014,Pantelleria,2,0,12,237167,4074641
081014,Pantelleria,2,0,13,237127,4072636
081014,Pantelleria,2,0,14,236385,4071179
081014,Pantelleria,2,0,15,234542,4069675
081014,Pantelleria,2,0,16,234198,4069534
081014,Pantelleria,2,0,17,233006,4069612
081014,Pantelleria,2,0,18,231490,4069958
081014,Pantelleria,2,0,19,230569,4070775
081014,Pantelleria,2,0,20,229720,4072934
081014,Pantelleria,2,0,21,229433,4073279
081014,Pantelleria,2,0,22,228868,4073474
081014,Pantelleria,2,0,23,228321,4073904
081014,Pantelleria,2,0,24,227917,4075215
081014,Pantelleria,2,0,25,225836,4077297
081014,Pantelleria,2,0,26,226041,4079901
081014,Pantelleria,2,0,27,226702,4080772
081014,Pantelleria,2,0,28,226711,4080642
081014,Pantelleria,2,0,29,227297,4080478
081014,Pantelleria,2,0,30,227529,4081070
081014,Pantelleria,2,0,31,228423,4081384
081015,Partanna,0,0,0,317432,4181824
081015,Partanna,0,0,1,317700,4181986
081015,Partanna,0,0,2,318079,4181915
081015,Partanna,0,0,3,318667,4181542
081015,Partanna,0,0,4,319249,4180575
081015,Partanna,0,0,5,319645,4178883
081015,Partanna,0,0,6,320325,4177601
081015,Partanna,0,0,7,319950,4177253
081015,Partanna,0,0,8,320085,4176719
081015,Partanna,0,0,9,318660,4175877
081015,Partanna,0,0,10,318602,4175315
081015,Partanna,0,0,11,318177,4174696
081015,Partanna,0,0,12,316413,4173380
081015,Partanna,0,0,13,316062,4171821
081015,Partanna,0,0,14,315733,4171474
081015,Partanna,0,0,15,315395,4171466
081015,Partanna,0,0,16,315364,4171050
081015,Partanna,0,0,17,312989,4172069
081015,Partanna,0,0,18,312832,4172378
081015,Partanna,0,0,19,313110,4173422
081015,Partanna,0,0,20,311507,4173494
081015,Partanna,0,0,21,309593,4173164
081015,Partanna,0,0,22,309371,4172417
081015,Partanna,0,0,23,308741,4172273
081015,Partanna,0,0,24,308571,4172803
081015,Partanna,0,0,25,308771,4173440
081015,Partanna,0,0,26,308651,4174768
081015,Partanna,0,0,27,308803,4175383
081015,Partanna,0,0,28,309020,4175712
081015,Partanna,0,0,29,309654,4175795
081015,Partanna,0,0,30,309736,4176191
081015,Partanna,0,0,31,309385,4176810
081015,Partanna,0,0,32,309238,4177642
081015,Partanna,0,0,33,309589,4178702
081015,Partanna,0,0,34,310784,4181109
081015,Partanna,0,0,35,312020,4182184
081015,Partanna,0,0,36,312764,4179839
081015,Partanna,0,0,37,313053,4179532
081015,Partanna,0,0,38,313548,4180439
081015,Partanna,0,0,39,315331,4181221
081015,Partanna,0,0,40,315899,4181797
081015,Partanna,0,0,41,316754,4182013
081015,Partanna,0,0,42,317432,4181824
081016,Poggioreale,0,0,0,331432,4187001
081016,Poggioreale,0,0,1,332014,4187274
081016,Poggioreale,0,0,2,332475,4187115
081016,Poggioreale,0,0,3,332607,4186827
081016,Poggioreale,0,0,4,332203,4186236
081016,Poggioreale,0,0,5,331056,4185705
081016,Poggioreale,0,0,6,330498,4184111
081016,Poggioreale,0,0,7,331125,4183348
081016,Poggioreale,0,0,8,331432,4183413
081016,Poggioreale,0,0,9,331856,4183235
081016,Poggioreale,0,0,10,332453,4182583
081016,Poggioreale,0,0,11,332672,4182107
081016,Poggioreale,0,0,12,331017,4181715
081016,Poggioreale,0,0,13,329304,4180619
081016,Poggioreale,0,0,14,328934,4180732
081016,Poggioreale,0,0,15,328652,4181463
081016,Poggioreale,0,0,16,328451,4181527
081016,Poggioreale,0,0,17,328252,4181399
081016,Poggioreale,0,0,18,327932,4180654
081016,Poggioreale,0,0,19,327560,4180382
081016,Poggioreale,0,0,20,326470,4180192
081016,Poggioreale,0,0,21,326109,4180664
081016,Poggioreale,0,0,22,326334,4181561
081016,Poggioreale,0,0,23,325599,4182282
081016,Poggioreale,0,0,24,325355,4183901
081016,Poggioreale,0,0,25,325105,4184406
081016,Poggioreale,0,0,26,325088,4185055
081016,Poggioreale,0,0,27,325585,4185088
081016,Poggioreale,0,0,28,325523,4186323
081016,Poggioreale,0,0,29,325189,4187671
081016,Poggioreale,0,0,30,326167,4187532
081016,Poggioreale,0,0,31,327003,4187188
081016,Poggioreale,0,0,32,328473,4187028
081016,Poggioreale,0,0,33,328850,4186597
081016,Poggioreale,0,0,34,329106,4186569
081016,Poggioreale,0,0,35,329769,4187057
081016,Poggioreale,0,0,36,330967,4187428
081016,Poggioreale,0,0,37,331432,4187001
081017,Salaparuta,0,0,0,323252,4185279
081017,Salaparuta,0,0,1,325088,4185055
081017,Salaparuta,0,0,2,325493,4182570
081017,Salaparuta,0,0,3,325599,4182282
081017,Salaparuta,0,0,4,326334,4181561
081017,Salaparuta,0,0,5,326109,4180664
081017,Salaparuta,0,0,6,326274,4180360
081017,Salaparuta,0,0,7,325054,4179772
081017,Salaparuta,0,0,8,324851,4179118
081017,Salaparuta,0,0,9,324272,4178601
081017,Salaparuta,0,0,10,323496,4178354
081017,Salaparuta,0,0,11,323517,4178792
081017,Salaparuta,0,0,12,323160,4179111
081017,Salaparuta,0,0,13,322849,4178925
081017,Salaparuta,0,0,14,322654,4178258
081017,Salaparuta,0,0,15,320325,4177601
081017,Salaparuta,0,0,16,319645,4178883
081017,Salaparuta,0,0,17,319249,4180575
081017,Salaparuta,0,0,18,318560,4181681
081017,Salaparuta,0,0,19,317700,4181986
081017,Salaparuta,0,0,20,317676,4182334
081017,Salaparuta,0,0,21,318007,4182293
081017,Salaparuta,0,0,22,318333,4182596
081017,Salaparuta,0,0,23,318440,4183632
081017,Salaparuta,0,0,24,319049,4184824
081017,Salaparuta,0,0,25,319583,4184841
081017,Salaparuta,0,0,26,320660,4183564
081017,Salaparuta,0,0,27,321863,4183445
081017,Salaparuta,0,0,28,322816,4185213
081017,Salaparuta,0,0,29,323252,4185279
081018,Salemi,0,0,0,313481,4186028
081018,Salemi,0,0,1,313458,4185987
081018,Salemi,0,0,2,312966,4185994
081018,Salemi,0,0,3,313481,4186028
081018,Salemi,1,0,0,307441,4196199
081018,Salemi,1,0,1,307668,4194381
081018,Salemi,1,0,2,307238,4192537
081018,Salemi,1,0,3,309586,4192367
081018,Salemi,1,0,4,309886,4192170
081018,Salemi,1,0,5,310663,4190781
081018,Salemi,1,0,6,311332,4190113
081018,Salemi,1,0,7,312144,4188559
081018,Salemi,1,0,8,312651,4188544
081018,Salemi,1,0,9,313126,4188205
081018,Salemi,1,0,10,312367,4187868
081018,Salemi,1,0,11,311545,4186914
081018,Salemi,1,0,12,312114,4186742
081018,Salemi,1,0,13,312606,4186141
081018,Salemi,1,0,14,312325,4185883
081018,Salemi,1,0,15,311193,4185861
081018,Salemi,1,0,16,310800,4185349
081018,Salemi,1,0,17,311007,4184960
081018,Salemi,1,0,18,308886,4184888
081018,Salemi,1,0,19,308122,4184400
081018,Salemi,1,0,20,307160,4184099
081018,Salemi,1,0,21,305772,4182631
081018,Salemi,1,0,22,303271,4181232
081018,Salemi,1,0,23,302836,4180603
081018,Salemi,1,0,24,302827,4180236
081018,Salemi,1,0,25,302239,4179699
081018,Salemi,1,0,26,301067,4179670
081018,Salemi,1,0,27,300177,4179355
081018,Salemi,1,0,28,299472,4179910
081018,Salemi,1,0,29,298097,4183331
081018,Salemi,1,0,30,297883,4183547
081018,Salemi,1,0,31,296908,4183063
081018,Salemi,1,0,32,296815,4183166
081018,Salemi,1,0,33,296870,4184617
081018,Salemi,1,0,34,296429,4186688
081018,Salemi,1,0,35,296510,4187335
081018,Salemi,1,0,36,296141,4188634
081018,Salemi,1,0,37,296469,4189074
081018,Salemi,1,0,38,295478,4190329
081018,Salemi,1,0,39,294622,4190933
081018,Salemi,1,0,40,294929,4191221
081018,Salemi,1,0,41,296256,4191091
081018,Salemi,1,0,42,297555,4191191
081018,Salemi,1,0,43,297557,4192482
081018,Salemi,1,0,44,297076,4193230
081018,Salemi,1,0,45,298184,4194796
081018,Salemi,1,0,46,298507,4194899
081018,Salemi,1,0,47,299443,4193942
081018,Salemi,1,0,48,299841,4193844
081018,Salemi,1,0,49,301180,4195529
081018,Salemi,1,0,50,303245,4196468
081018,Salemi,1,0,51,304531,4196553
081018,Salemi,1,0,52,305414,4196346
081018,Salemi,1,0,53,306215,4196632
081018,Salemi,1,0,54,306639,4197072
081018,Salemi,1,0,55,307002,4196951
081018,Salemi,1,0,56,307441,4196199
081019,Santa Ninfa,0,0,0,312114,4186742
081019,Santa Ninfa,0,0,1,311545,4186914
081019,Santa Ninfa,0,0,2,312151,4187514
081019,Santa Ninfa,0,0,3,312099,4187164
081019,Santa Ninfa,0,0,4,312114,4186742
081019,Santa Ninfa,1,0,0,312607,4187916
081019,Santa Ninfa,1,0,1,312436,4187916
081019,Santa Ninfa,1,0,2,312855,4188111
081019,Santa Ninfa,1,0,3,312607,4187916
081019,Santa Ninfa,2,0,0,312606,4186141
081019,Santa Ninfa,2,0,1,313703,4185903
081019,Santa Ninfa,2,0,2,313562,4185976
081019,Santa Ninfa,2,0,3,313458,4185987
081019,Santa Ninfa,2,0,4,313171,4186517
081019,Santa Ninfa,2,0,5,312630,4187921
081019,Santa Ninfa,2,0,6,313126,4188205
081019,Santa Ninfa,2,0,7,313344,4188086
081019,Santa Ninfa,2,0,8,315338,4188719
081019,Santa Ninfa,2,0,9,315144,4188524
081019,Santa Ninfa,2,0,10,315203,4187830
081019,Santa Ninfa,2,0,11,315737,4185659
081019,Santa Ninfa,2,0,12,317246,4183799
081019,Santa Ninfa,2,0,13,317659,4182565
081019,Santa Ninfa,2,0,14,317700,4181986
081019,Santa Ninfa,2,0,15,317432,4181824
081019,Santa Ninfa,2,0,16,316754,4182013
081019,Santa Ninfa,2,0,17,315899,4181797
081019,Santa Ninfa,2,0,18,315331,4181221
081019,Santa Ninfa,2,0,19,313548,4180439
081019,Santa Ninfa,2,0,20,313053,4179532
081019,Santa Ninfa,2,0,21,312764,4179839
081019,Santa Ninfa,2,0,22,312020,4182184
081019,Santa Ninfa,2,0,23,310784,4181109
081019,Santa Ninfa,2,0,24,309589,4178702
081019,Santa Ninfa,2,0,25,309205,4179394
081019,Santa Ninfa,2,0,26,308028,4179900
081019,Santa Ninfa,2,0,27,306195,4180123
081019,Santa Ninfa,2,0,28,305808,4180020
081019,Santa Ninfa,2,0,29,305779,4179636
081019,Santa Ninfa,2,0,30,305474,4179421
081019,Santa Ninfa,2,0,31,304745,4179415
081019,Santa Ninfa,2,0,32,304175,4179465
081019,Santa Ninfa,2,0,33,303898,4179971
081019,Santa Ninfa,2,0,34,303928,4180285
081019,Santa Ninfa,2,0,35,303640,4180591
081019,Santa Ninfa,2,0,36,303282,4180718
081019,Santa Ninfa,2,0,37,302827,4180236
081019,Santa Ninfa,2,0,38,302836,4180603
081019,Santa Ninfa,2,0,39,303271,4181232
081019,Santa Ninfa,2,0,40,305772,4182631
081019,Santa Ninfa,2,0,41,307160,4184099
081019,Santa Ninfa,2,0,42,308122,4184400
081019,Santa Ninfa,2,0,43,308886,4184888
081019,Santa Ninfa,2,0,44,311007,4184960
081019,Santa Ninfa,2,0,45,310800,4185349
081019,Santa Ninfa,2,0,46,311193,4185861
081019,Santa Ninfa,2,0,47,311454,4185955
081019,Santa Ninfa,2,0,48,312325,4185883
081019,Santa Ninfa,2,0,49,312606,4186141
081019,Santa Ninfa,2,1,0,314311,4187894
081019,Santa Ninfa,2,1,1,314200,4188027
081019,Santa Ninfa,2,1,2,313926,4187958
081019,Santa Ninfa,2,1,3,314021,4187817
081019,Santa Ninfa,2,1,4,314311,4187894
081020,San Vito Lo Capo,0,0,0,301599,4229123
081020,San Vito Lo Capo,0,0,1,301337,4228222
081020,San Vito Lo Capo,0,0,2,301915,4227746
081020,San Vito Lo Capo,0,0,3,304331,4228172
081020,San Vito Lo Capo,0,0,4,304625,4227866
081020,San Vito Lo Capo,0,0,5,304796,4226949
081020,San Vito Lo Capo,0,0,6,304413,4226400
081020,San Vito Lo Capo,0,0,7,304472,4225302
081020,San Vito Lo Capo,0,0,8,304706,4224854
081020,San Vito Lo Capo,0,0,9,305447,4224836
081020,San Vito Lo Capo,0,0,10,306390,4223071
081020,San Vito Lo Capo,0,0,11,306238,4222150
081020,San Vito Lo Capo,0,0,12,306259,4220539
081020,San Vito Lo Capo,0,0,13,307462,4218463
081020,San Vito Lo Capo,0,0,14,307491,4218090
081020,San Vito Lo Capo,0,0,15,308009,4217098
081020,San Vito Lo Capo,0,0,16,307413,4217272
081020,San Vito Lo Capo,0,0,17,307060,4217205
081020,San Vito Lo Capo,0,0,18,306556,4216757
081020,San Vito Lo Capo,0,0,19,306779,4214553
081020,San Vito Lo Capo,0,0,20,306345,4214754
081020,San Vito Lo Capo,0,0,21,306065,4215469
081020,San Vito Lo Capo,0,0,22,305585,4215992
081020,San Vito Lo Capo,0,0,23,304562,4216408
081020,San Vito Lo Capo,0,0,24,303578,4216581
081020,San Vito Lo Capo,0,0,25,303019,4217005
081020,San Vito Lo Capo,0,0,26,303115,4217505
081020,San Vito Lo Capo,0,0,27,302735,4218242
081020,San Vito Lo Capo,0,0,28,301893,4218496
081020,San Vito Lo Capo,0,0,29,300390,4219927
081020,San Vito Lo Capo,0,0,30,299335,4220466
081020,San Vito Lo Capo,0,0,31,300355,4221698
