anno,origine,destinazione,genere,motivo,luogo,persone,definizione
2001,087029,087032,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,087032,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,087029,087033,F,lavoro,fuori,29,giornaliero (censimento 2001)
2001,087029,087033,F,studio,fuori,31,giornaliero (censimento 2001)
2001,087029,087033,M,lavoro,fuori,66,giornaliero (censimento 2001)
2001,087029,087033,M,studio,fuori,15,giornaliero (censimento 2001)
2001,087029,087034,F,lavoro,fuori,7,giornaliero (censimento 2001)
2001,087029,087034,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087029,087034,M,lavoro,fuori,11,giornaliero (censimento 2001)
2001,087029,087036,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,087036,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087029,087037,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,087037,M,lavoro,fuori,11,giornaliero (censimento 2001)
2001,087029,087038,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,087039,F,lavoro,fuori,6,giornaliero (censimento 2001)
2001,087029,087039,M,lavoro,fuori,13,giornaliero (censimento 2001)
2001,087029,087041,F,lavoro,fuori,5,giornaliero (censimento 2001)
2001,087029,087041,F,studio,fuori,6,giornaliero (censimento 2001)
2001,087029,087041,M,lavoro,fuori,43,giornaliero (censimento 2001)
2001,087029,087041,M,studio,fuori,9,giornaliero (censimento 2001)
2001,087029,087042,F,lavoro,fuori,4,giornaliero (censimento 2001)
2001,087029,087042,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087029,087042,M,lavoro,fuori,26,giornaliero (censimento 2001)
2001,087029,087042,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087029,087043,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,087044,M,lavoro,fuori,14,giornaliero (censimento 2001)
2001,087029,087045,F,lavoro,fuori,7,giornaliero (censimento 2001)
2001,087029,087045,F,studio,fuori,7,giornaliero (censimento 2001)
2001,087029,087045,M,lavoro,fuori,46,giornaliero (censimento 2001)
2001,087029,087045,M,studio,fuori,7,giornaliero (censimento 2001)
2001,087029,087047,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087029,087048,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087029,087049,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087029,087049,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,087050,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,087050,M,lavoro,fuori,7,giornaliero (censimento 2001)
2001,087029,087050,M,studio,fuori,3,giornaliero (censimento 2001)
2001,087029,087051,F,lavoro,fuori,9,giornaliero (censimento 2001)
2001,087029,087051,F,studio,fuori,3,giornaliero (censimento 2001)
2001,087029,087051,M,lavoro,fuori,47,giornaliero (censimento 2001)
2001,087029,087051,M,studio,fuori,7,giornaliero (censimento 2001)
2001,087029,087052,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087029,087052,M,lavoro,fuori,10,giornaliero (censimento 2001)
2001,087029,087053,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087029,087054,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087029,087055,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,087029,087057,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,087057,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,087058,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087029,088004,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,088009,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,088012,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,088012,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087029,089001,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087029,089001,M,lavoro,fuori,26,giornaliero (censimento 2001)
2001,087029,089001,M,studio,fuori,4,giornaliero (censimento 2001)
2001,087029,089002,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087029,089006,M,lavoro,fuori,6,giornaliero (censimento 2001)
2001,087029,089010,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087029,089011,M,lavoro,fuori,77,giornaliero (censimento 2001)
2001,087029,089011,M,studio,fuori,2,giornaliero (censimento 2001)
2001,087029,089012,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,087029,089013,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,089014,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,089015,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,089017,F,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087029,089017,F,studio,fuori,2,giornaliero (censimento 2001)
2001,087029,089017,M,lavoro,fuori,24,giornaliero (censimento 2001)
2001,087029,089017,M,studio,fuori,2,giornaliero (censimento 2001)
2001,087029,089018,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,089020,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087029,089020,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087029,089021,M,lavoro,fuori,26,giornaliero (censimento 2001)
2001,087029,102047,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,080063,M,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087030,082023,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087030,082023,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,082053,F,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087030,082053,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,082053,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,082053,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,083022,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,083032,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,083048,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,083048,M,lavoro,fuori,7,giornaliero (censimento 2001)
2001,087030,083048,M,studio,fuori,2,giornaliero (censimento 2001)
2001,087030,083066,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,085004,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,086006,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,086006,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,086009,M,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087030,086018,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,087002,F,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087030,087002,M,lavoro,fuori,9,giornaliero (censimento 2001)
2001,087030,087002,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,087004,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087030,087004,M,lavoro,fuori,8,giornaliero (censimento 2001)
2001,087030,087005,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087030,087005,M,lavoro,fuori,5,giornaliero (censimento 2001)
2001,087030,087006,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,087006,M,lavoro,fuori,9,giornaliero (censimento 2001)
2001,087030,087006,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,087007,F,lavoro,fuori,18,giornaliero (censimento 2001)
2001,087030,087007,F,studio,fuori,11,giornaliero (censimento 2001)
2001,087030,087007,M,lavoro,fuori,74,giornaliero (censimento 2001)
2001,087030,087007,M,studio,fuori,15,giornaliero (censimento 2001)
2001,087030,087008,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087030,087009,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087011,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087030,087012,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087012,F,studio,fuori,4,giornaliero (censimento 2001)
2001,087030,087012,M,lavoro,fuori,10,giornaliero (censimento 2001)
2001,087030,087012,M,studio,fuori,2,giornaliero (censimento 2001)
2001,087030,087013,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087030,087015,F,lavoro,fuori,272,giornaliero (censimento 2001)
2001,087030,087015,F,studio,fuori,334,giornaliero (censimento 2001)
2001,087030,087015,M,lavoro,fuori,698,giornaliero (censimento 2001)
2001,087030,087015,M,studio,fuori,373,giornaliero (censimento 2001)
2001,087030,087017,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087017,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,087017,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,087030,087017,M,studio,fuori,2,giornaliero (censimento 2001)
2001,087030,087019,M,lavoro,fuori,8,giornaliero (censimento 2001)
2001,087030,087019,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,087023,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087024,M,lavoro,fuori,6,giornaliero (censimento 2001)
2001,087030,087025,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087027,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087027,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087029,F,lavoro,fuori,71,giornaliero (censimento 2001)
2001,087030,087029,F,studio,fuori,35,giornaliero (censimento 2001)
2001,087030,087029,M,lavoro,fuori,108,giornaliero (censimento 2001)
2001,087030,087029,M,studio,fuori,31,giornaliero (censimento 2001)
2001,087030,087030,F,lavoro,dentro,358,giornaliero (censimento 2001)
2001,087030,087030,F,studio,dentro,630,giornaliero (censimento 2001)
2001,087030,087030,M,lavoro,dentro,599,giornaliero (censimento 2001)
2001,087030,087030,M,studio,dentro,641,giornaliero (censimento 2001)
2001,087030,087031,M,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087030,087032,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087032,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,087033,F,lavoro,fuori,16,giornaliero (censimento 2001)
2001,087030,087033,F,studio,fuori,30,giornaliero (censimento 2001)
2001,087030,087033,M,lavoro,fuori,29,giornaliero (censimento 2001)
2001,087030,087033,M,studio,fuori,23,giornaliero (censimento 2001)
2001,087030,087034,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087030,087036,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087036,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087037,F,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087030,087037,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087030,087039,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087030,087039,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087041,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087030,087041,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,087041,M,lavoro,fuori,11,giornaliero (censimento 2001)
2001,087030,087042,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087042,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,087042,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,087030,087044,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087030,087045,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087045,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087047,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087047,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087048,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087049,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087050,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,087050,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087051,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087030,087051,M,lavoro,fuori,8,giornaliero (censimento 2001)
2001,087030,087052,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087030,087052,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087054,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,087055,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,088012,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,089001,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,087030,089006,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,089011,F,lavoro,fuori,17,giornaliero (censimento 2001)
2001,087030,089011,F,studio,fuori,3,giornaliero (censimento 2001)
2001,087030,089011,M,lavoro,fuori,76,giornaliero (censimento 2001)
2001,087030,089011,M,studio,fuori,7,giornaliero (censimento 2001)
2001,087030,089017,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087030,089017,F,studio,fuori,2,giornaliero (censimento 2001)
2001,087030,089017,M,lavoro,fuori,7,giornaliero (censimento 2001)
2001,087030,089017,M,studio,fuori,2,giornaliero (censimento 2001)
2001,087030,089021,M,lavoro,fuori,6,giornaliero (censimento 2001)
2001,087031,080063,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087031,080063,M,studio,fuori,2,giornaliero (censimento 2001)
2001,087031,082053,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,082053,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,082070,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,083025,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,083048,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,083048,M,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087031,083074,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,084001,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,086007,M,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087031,086009,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087031,087002,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087002,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087004,F,lavoro,fuori,4,giornaliero (censimento 2001)
2001,087031,087004,F,studio,fuori,60,giornaliero (censimento 2001)
2001,087031,087004,M,lavoro,fuori,12,giornaliero (censimento 2001)
2001,087031,087004,M,studio,fuori,46,giornaliero (censimento 2001)
2001,087031,087005,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087005,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087005,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087031,087006,F,lavoro,fuori,4,giornaliero (censimento 2001)
2001,087031,087006,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087006,M,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087031,087006,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087007,F,lavoro,fuori,28,giornaliero (censimento 2001)
2001,087031,087007,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087007,M,lavoro,fuori,46,giornaliero (censimento 2001)
2001,087031,087007,M,studio,fuori,5,giornaliero (censimento 2001)
2001,087031,087008,F,lavoro,fuori,8,giornaliero (censimento 2001)
2001,087031,087008,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087008,M,lavoro,fuori,5,giornaliero (censimento 2001)
2001,087031,087009,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087009,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087031,087012,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087012,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087012,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087012,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087013,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087031,087013,M,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087031,087015,F,lavoro,fuori,121,giornaliero (censimento 2001)
2001,087031,087015,F,studio,fuori,139,giornaliero (censimento 2001)
2001,087031,087015,M,lavoro,fuori,254,giornaliero (censimento 2001)
2001,087031,087015,M,studio,fuori,120,giornaliero (censimento 2001)
2001,087031,087017,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087031,087017,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087017,M,lavoro,fuori,5,giornaliero (censimento 2001)
2001,087031,087017,M,studio,fuori,2,giornaliero (censimento 2001)
2001,087031,087019,F,lavoro,fuori,6,giornaliero (censimento 2001)
2001,087031,087019,M,lavoro,fuori,11,giornaliero (censimento 2001)
2001,087031,087019,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087024,F,lavoro,fuori,11,giornaliero (censimento 2001)
2001,087031,087024,F,studio,fuori,6,giornaliero (censimento 2001)
2001,087031,087024,M,lavoro,fuori,21,giornaliero (censimento 2001)
2001,087031,087024,M,studio,fuori,13,giornaliero (censimento 2001)
2001,087031,087027,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087027,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087029,F,lavoro,fuori,4,giornaliero (censimento 2001)
2001,087031,087029,M,lavoro,fuori,15,giornaliero (censimento 2001)
2001,087031,087030,F,lavoro,fuori,7,giornaliero (censimento 2001)
2001,087031,087030,M,lavoro,fuori,4,giornaliero (censimento 2001)
2001,087031,087031,F,lavoro,dentro,261,giornaliero (censimento 2001)
2001,087031,087031,F,studio,dentro,448,giornaliero (censimento 2001)
2001,087031,087031,M,lavoro,dentro,390,giornaliero (censimento 2001)
2001,087031,087031,M,studio,dentro,392,giornaliero (censimento 2001)
2001,087031,087032,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087033,F,lavoro,fuori,17,giornaliero (censimento 2001)
2001,087031,087033,F,studio,fuori,8,giornaliero (censimento 2001)
2001,087031,087033,M,lavoro,fuori,13,giornaliero (censimento 2001)
2001,087031,087033,M,studio,fuori,2,giornaliero (censimento 2001)
2001,087031,087034,F,lavoro,fuori,14,giornaliero (censimento 2001)
2001,087031,087034,F,studio,fuori,11,giornaliero (censimento 2001)
2001,087031,087034,M,lavoro,fuori,16,giornaliero (censimento 2001)
2001,087031,087034,M,studio,fuori,3,giornaliero (censimento 2001)
2001,087031,087037,F,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087031,087037,M,lavoro,fuori,8,giornaliero (censimento 2001)
2001,087031,087039,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087041,F,lavoro,fuori,13,giornaliero (censimento 2001)
2001,087031,087041,F,studio,fuori,29,giornaliero (censimento 2001)
2001,087031,087041,M,lavoro,fuori,22,giornaliero (censimento 2001)
2001,087031,087041,M,studio,fuori,39,giornaliero (censimento 2001)
2001,087031,087042,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087042,M,lavoro,fuori,7,giornaliero (censimento 2001)
2001,087031,087044,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087044,M,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087045,F,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087031,087045,F,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087045,M,lavoro,fuori,7,giornaliero (censimento 2001)
2001,087031,087045,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087046,F,lavoro,fuori,2,giornaliero (censimento 2001)
2001,087031,087047,F,lavoro,fuori,1,giornaliero (censimento 2001)
2001,087031,087047,M,lavoro,fuori,3,giornaliero (censimento 2001)
2001,087031,087048,M,studio,fuori,1,giornaliero (censimento 2001)
2001,087031,087050,F,lavoro,fuori,10,giornaliero (censimento 2001)
2001,087031,087050,F,studio,fuori,3,giornaliero (censimento 2001)
2001,087031,087050,M,lavoro,fuori,12,giornaliero (censimento 2001)
2001,087031,087050,M,studio,fuori,3,giornaliero (censimento 2001)
2001,087031,087051,F,lavoro,fuori,9,giornaliero (censimento 2001)
2001,087031,087051,F,studio,fuori,4,giornaliero (censimento 2001)
2001,087031,087051,M,lavoro,fuori,7,giornaliero (censimento 2001)
2001,087031,087051,M,studio,fuori,3,giornaliero (censimento 2001)
