territorio,anno,genere,eta,eta_anni,stato_civile,valore
IT,2025,T,Y96,96.0,4,34281
IT,2019,T,Y96,96.0,99,39836
IT,2020,T,Y96,96.0,99,41447
IT,2021,T,Y96,96.0,99,40293
IT,2022,T,Y96,96.0,99,40802
IT,2023,T,Y96,96.0,99,40632
IT,2024,T,Y96,96.0,99,42037
IT,2025,T,Y96,96.0,99,43317
IT,2026,T,Y96,96.0,99,46690
IT,2019,T,Y97,97.0,1,2481
IT,2020,T,Y97,97.0,1,2414
IT,2021,T,Y97,97.0,1,2361
IT,2022,T,Y97,97.0,1,2432
IT,2023,T,Y97,97.0,1,2297
IT,2024,T,Y97,97.0,1,2225
IT,2025,T,Y97,97.0,1,2251
IT,2019,T,Y97,97.0,15,0
IT,2020,T,Y97,97.0,15,0
IT,2021,T,Y97,97.0,15,0
IT,2022,T,Y97,97.0,15,1
IT,2023,T,Y97,97.0,15,0
IT,2024,T,Y97,97.0,15,0
IT,2025,T,Y97,97.0,15,0
IT,2019,T,Y97,97.0,16,0
IT,2020,T,Y97,97.0,16,1
IT,2021,T,Y97,97.0,16,0
IT,2022,T,Y97,97.0,16,1
IT,2023,T,Y97,97.0,16,0
IT,2024,T,Y97,97.0,16,0
IT,2025,T,Y97,97.0,16,0
IT,2019,T,Y97,97.0,17,0
IT,2020,T,Y97,97.0,17,0
IT,2021,T,Y97,97.0,17,0
IT,2022,T,Y97,97.0,17,0
IT,2023,T,Y97,97.0,17,0
IT,2024,T,Y97,97.0,17,0
IT,2025,T,Y97,97.0,17,0
IT,2019,T,Y97,97.0,2,2536
IT,2020,T,Y97,97.0,2,2663
IT,2021,T,Y97,97.0,2,2661
IT,2022,T,Y97,97.0,2,2738
IT,2023,T,Y97,97.0,2,2670
IT,2024,T,Y97,97.0,2,2883
IT,2025,T,Y97,97.0,2,3220
IT,2019,T,Y97,97.0,3,220
IT,2020,T,Y97,97.0,3,236
IT,2021,T,Y97,97.0,3,211
IT,2022,T,Y97,97.0,3,253
IT,2023,T,Y97,97.0,3,247
IT,2024,T,Y97,97.0,3,250
IT,2025,T,Y97,97.0,3,264
IT,2019,T,Y97,97.0,4,23605
IT,2020,T,Y97,97.0,4,23988
IT,2021,T,Y97,97.0,4,23783
IT,2022,T,Y97,97.0,4,23746
IT,2023,T,Y97,97.0,4,23206
IT,2024,T,Y97,97.0,4,24013
IT,2025,T,Y97,97.0,4,25054
IT,2019,T,Y97,97.0,99,28842
IT,2020,T,Y97,97.0,99,29302
IT,2021,T,Y97,97.0,99,29016
IT,2022,T,Y97,97.0,99,29171
IT,2023,T,Y97,97.0,99,28420
IT,2024,T,Y97,97.0,99,29371
IT,2025,T,Y97,97.0,99,30789
IT,2026,T,Y97,97.0,99,33081
IT,2019,T,Y98,98.0,1,1680
IT,2020,T,Y98,98.0,1,1814
IT,2021,T,Y98,98.0,1,1652
IT,2022,T,Y98,98.0,1,1700
IT,2023,T,Y98,98.0,1,1674
IT,2024,T,Y98,98.0,1,1649
IT,2025,T,Y98,98.0,1,1603
IT,2019,T,Y98,98.0,15,0
IT,2020,T,Y98,98.0,15,0
IT,2021,T,Y98,98.0,15,0
IT,2022,T,Y98,98.0,15,0
IT,2023,T,Y98,98.0,15,1
IT,2024,T,Y98,98.0,15,0
IT,2025,T,Y98,98.0,15,0
IT,2019,T,Y98,98.0,16,0
IT,2020,T,Y98,98.0,16,0
IT,2021,T,Y98,98.0,16,0
IT,2022,T,Y98,98.0,16,0
IT,2023,T,Y98,98.0,16,0
IT,2024,T,Y98,98.0,16,0
IT,2025,T,Y98,98.0,16,0
IT,2019,T,Y98,98.0,17,0
IT,2020,T,Y98,98.0,17,0
IT,2021,T,Y98,98.0,17,0
IT,2022,T,Y98,98.0,17,0
IT,2023,T,Y98,98.0,17,0
IT,2024,T,Y98,98.0,17,0
IT,2025,T,Y98,98.0,17,0
IT,2019,T,Y98,98.0,2,1521
IT,2020,T,Y98,98.0,2,1611
IT,2021,T,Y98,98.0,2,1640
IT,2022,T,Y98,98.0,2,1777
IT,2023,T,Y98,98.0,2,1604
IT,2024,T,Y98,98.0,2,1735
IT,2025,T,Y98,98.0,2,1943
IT,2019,T,Y98,98.0,3,140
IT,2020,T,Y98,98.0,3,150
IT,2021,T,Y98,98.0,3,165
IT,2022,T,Y98,98.0,3,151
IT,2023,T,Y98,98.0,3,170
IT,2024,T,Y98,98.0,3,191
IT,2025,T,Y98,98.0,3,180
IT,2019,T,Y98,98.0,4,16309
IT,2020,T,Y98,98.0,4,16985
IT,2021,T,Y98,98.0,4,16656
IT,2022,T,Y98,98.0,4,16900
IT,2023,T,Y98,98.0,4,16387
IT,2024,T,Y98,98.0,4,16639
IT,2025,T,Y98,98.0,4,17484
IT,2019,T,Y98,98.0,99,19650
IT,2020,T,Y98,98.0,99,20560
IT,2021,T,Y98,98.0,99,20113
IT,2022,T,Y98,98.0,99,20528
IT,2023,T,Y98,98.0,99,19836
IT,2024,T,Y98,98.0,99,20214
IT,2025,T,Y98,98.0,99,21210
IT,2026,T,Y98,98.0,99,22918
IT,2019,T,Y99,99.0,1,830
IT,2020,T,Y99,99.0,1,1160
IT,2021,T,Y99,99.0,1,1213
IT,2022,T,Y99,99.0,1,1142
IT,2023,T,Y99,99.0,1,1138
IT,2024,T,Y99,99.0,1,1196
IT,2025,T,Y99,99.0,1,1133
IT,2019,T,Y99,99.0,15,0
IT,2020,T,Y99,99.0,15,0
IT,2021,T,Y99,99.0,15,0
IT,2022,T,Y99,99.0,15,0
IT,2023,T,Y99,99.0,15,0
IT,2024,T,Y99,99.0,15,1
IT,2025,T,Y99,99.0,15,0
IT,2019,T,Y99,99.0,16,1
IT,2020,T,Y99,99.0,16,0
IT,2021,T,Y99,99.0,16,0
IT,2022,T,Y99,99.0,16,0
IT,2023,T,Y99,99.0,16,0
IT,2024,T,Y99,99.0,16,0
IT,2025,T,Y99,99.0,16,0
IT,2019,T,Y99,99.0,17,0
IT,2020,T,Y99,99.0,17,0
IT,2021,T,Y99,99.0,17,0
IT,2022,T,Y99,99.0,17,0
IT,2023,T,Y99,99.0,17,0
IT,2024,T,Y99,99.0,17,0
IT,2025,T,Y99,99.0,17,0
IT,2019,T,Y99,99.0,2,607
IT,2020,T,Y99,99.0,2,950
IT,2021,T,Y99,99.0,2,933
IT,2022,T,Y99,99.0,2,1009
IT,2023,T,Y99,99.0,2,1020
IT,2024,T,Y99,99.0,2,1067
IT,2025,T,Y99,99.0,2,1079
IT,2019,T,Y99,99.0,3,57
IT,2020,T,Y99,99.0,3,88
IT,2021,T,Y99,99.0,3,106
IT,2022,T,Y99,99.0,3,110
IT,2023,T,Y99,99.0,3,101
IT,2024,T,Y99,99.0,3,124
IT,2025,T,Y99,99.0,3,143
IT,2019,T,Y99,99.0,4,7490
IT,2020,T,Y99,99.0,4,11223
IT,2021,T,Y99,99.0,4,11383
IT,2022,T,Y99,99.0,4,11481
IT,2023,T,Y99,99.0,4,11144
IT,2024,T,Y99,99.0,4,11451
IT,2025,T,Y99,99.0,4,11639
IT,2019,T,Y99,99.0,99,8985
IT,2020,T,Y99,99.0,99,13421
IT,2021,T,Y99,99.0,99,13635
IT,2022,T,Y99,99.0,99,13742
IT,2023,T,Y99,99.0,99,13403
IT,2024,T,Y99,99.0,99,13839
IT,2025,T,Y99,99.0,99,13994
IT,2026,T,Y99,99.0,99,15301
ITG1,2019,M,TOTAL,,1,1094332
ITG1,2020,M,TOTAL,,1,1086849
ITG1,2021,M,TOTAL,,1,1072142
ITG1,2022,M,TOTAL,,1,1080228
ITG1,2023,M,TOTAL,,1,1082503
ITG1,2024,M,TOTAL,,1,1084110
ITG1,2025,M,TOTAL,,1,1088940
ITG1,2019,M,TOTAL,,15,389
ITG1,2020,M,TOTAL,,15,458
ITG1,2021,M,TOTAL,,15,519
ITG1,2022,M,TOTAL,,15,601
ITG1,2023,M,TOTAL,,15,749
ITG1,2024,M,TOTAL,,15,896
ITG1,2025,M,TOTAL,,15,1074
ITG1,2019,M,TOTAL,,16,3
ITG1,2020,M,TOTAL,,16,3
ITG1,2021,M,TOTAL,,16,3
ITG1,2022,M,TOTAL,,16,3
ITG1,2023,M,TOTAL,,16,8
ITG1,2024,M,TOTAL,,16,14
ITG1,2025,M,TOTAL,,16,16
ITG1,2019,M,TOTAL,,17,11
ITG1,2020,M,TOTAL,,17,13
ITG1,2021,M,TOTAL,,17,17
ITG1,2022,M,TOTAL,,17,31
ITG1,2023,M,TOTAL,,17,33
ITG1,2024,M,TOTAL,,17,33
ITG1,2025,M,TOTAL,,17,37
ITG1,2019,M,TOTAL,,2,1200624
ITG1,2020,M,TOTAL,,2,1188375
ITG1,2021,M,TOTAL,,2,1176567
ITG1,2022,M,TOTAL,,2,1171835
ITG1,2023,M,TOTAL,,2,1157239
ITG1,2024,M,TOTAL,,2,1145149
ITG1,2025,M,TOTAL,,2,1132762
ITG1,2019,M,TOTAL,,3,34966
ITG1,2020,M,TOTAL,,3,37766
ITG1,2021,M,TOTAL,,3,39551
ITG1,2022,M,TOTAL,,3,42923
ITG1,2023,M,TOTAL,,3,46455
ITG1,2024,M,TOTAL,,3,50636
ITG1,2025,M,TOTAL,,3,54531
ITG1,2019,M,TOTAL,,4,57328
ITG1,2020,M,TOTAL,,4,57478
ITG1,2021,M,TOTAL,,4,57960
ITG1,2022,M,TOTAL,,4,58152
ITG1,2023,M,TOTAL,,4,58410
ITG1,2024,M,TOTAL,,4,58628
ITG1,2025,M,TOTAL,,4,59004
ITG1,2019,M,TOTAL,,99,2387653
ITG1,2020,M,TOTAL,,99,2370942
ITG1,2021,M,TOTAL,,99,2346759
ITG1,2022,M,TOTAL,,99,2353773
ITG1,2023,M,TOTAL,,99,2345397
ITG1,2024,M,TOTAL,,99,2339466
ITG1,2025,M,TOTAL,,99,2336364
ITG1,2026,M,TOTAL,,99,2334463
ITG1,2019,M,Y_GE100,,1,12
ITG1,2020,M,Y_GE100,,1,14
ITG1,2021,M,Y_GE100,,1,25
ITG1,2022,M,Y_GE100,,1,30
ITG1,2023,M,Y_GE100,,1,34
ITG1,2024,M,Y_GE100,,1,35
ITG1,2025,M,Y_GE100,,1,49
ITG1,2019,M,Y_GE100,,15,0
ITG1,2020,M,Y_GE100,,15,0
ITG1,2021,M,Y_GE100,,15,0
ITG1,2022,M,Y_GE100,,15,0
ITG1,2023,M,Y_GE100,,15,0
ITG1,2024,M,Y_GE100,,15,0
ITG1,2025,M,Y_GE100,,15,0
ITG1,2019,M,Y_GE100,,16,0
ITG1,2020,M,Y_GE100,,16,0
ITG1,2021,M,Y_GE100,,16,0
ITG1,2022,M,Y_GE100,,16,0
ITG1,2023,M,Y_GE100,,16,0
ITG1,2024,M,Y_GE100,,16,0
ITG1,2025,M,Y_GE100,,16,0
ITG1,2019,M,Y_GE100,,17,0
ITG1,2020,M,Y_GE100,,17,0
ITG1,2021,M,Y_GE100,,17,0
ITG1,2022,M,Y_GE100,,17,0
ITG1,2023,M,Y_GE100,,17,0
ITG1,2024,M,Y_GE100,,17,0
ITG1,2025,M,Y_GE100,,17,0
ITG1,2019,M,Y_GE100,,2,56
ITG1,2020,M,Y_GE100,,2,58
ITG1,2021,M,Y_GE100,,2,62
ITG1,2022,M,Y_GE100,,2,79
ITG1,2023,M,Y_GE100,,2,96
ITG1,2024,M,Y_GE100,,2,85
ITG1,2025,M,Y_GE100,,2,99
ITG1,2019,M,Y_GE100,,3,3
ITG1,2020,M,Y_GE100,,3,2
ITG1,2021,M,Y_GE100,,3,2
ITG1,2022,M,Y_GE100,,3,2
ITG1,2023,M,Y_GE100,,3,2
ITG1,2024,M,Y_GE100,,3,2
ITG1,2025,M,Y_GE100,,3,3
ITG1,2019,M,Y_GE100,,4,116
ITG1,2020,M,Y_GE100,,4,132
ITG1,2021,M,Y_GE100,,4,147
ITG1,2022,M,Y_GE100,,4,177
ITG1,2023,M,Y_GE100,,4,169
ITG1,2024,M,Y_GE100,,4,173
ITG1,2025,M,Y_GE100,,4,204
ITG1,2019,M,Y_GE100,,99,187
ITG1,2020,M,Y_GE100,,99,206
ITG1,2021,M,Y_GE100,,99,236
ITG1,2022,M,Y_GE100,,99,288
ITG1,2023,M,Y_GE100,,99,301
ITG1,2024,M,Y_GE100,,99,295
ITG1,2025,M,Y_GE100,,99,355
ITG1,2026,M,Y_GE100,,99,352
ITG1,2019,M,Y0,0.0,1,20191
ITG1,2020,M,Y0,0.0,1,19488
ITG1,2021,M,Y0,0.0,1,19251
ITG1,2022,M,Y0,0.0,1,19032
ITG1,2023,M,Y0,0.0,1,19094
ITG1,2024,M,Y0,0.0,1,18132
ITG1,2025,M,Y0,0.0,1,17319
ITG1,2019,M,Y0,0.0,99,20191
ITG1,2020,M,Y0,0.0,99,19488
ITG1,2021,M,Y0,0.0,99,19251
ITG1,2022,M,Y0,0.0,99,19032
ITG1,2023,M,Y0,0.0,99,19094
ITG1,2024,M,Y0,0.0,99,18132
ITG1,2025,M,Y0,0.0,99,17319
ITG1,2026,M,Y0,0.0,99,16623
ITG1,2019,M,Y1,1.0,1,20891
ITG1,2020,M,Y1,1.0,1,20256
ITG1,2021,M,Y1,1.0,1,19974
ITG1,2022,M,Y1,1.0,1,19369
ITG1,2023,M,Y1,1.0,1,19137
ITG1,2024,M,Y1,1.0,1,19259
ITG1,2025,M,Y1,1.0,1,18313
ITG1,2019,M,Y1,1.0,99,20891
ITG1,2020,M,Y1,1.0,99,20256
ITG1,2021,M,Y1,1.0,99,19974
ITG1,2022,M,Y1,1.0,99,19369
ITG1,2023,M,Y1,1.0,99,19137
ITG1,2024,M,Y1,1.0,99,19259
ITG1,2025,M,Y1,1.0,99,18313
ITG1,2026,M,Y1,1.0,99,17398
ITG1,2019,M,Y10,10.0,1,24706
ITG1,2020,M,Y10,10.0,1,24275
ITG1,2021,M,Y10,10.0,1,23899
ITG1,2022,M,Y10,10.0,1,23375
ITG1,2023,M,Y10,10.0,1,23143
ITG1,2024,M,Y10,10.0,1,22184
ITG1,2025,M,Y10,10.0,1,22651
ITG1,2019,M,Y10,10.0,99,24706
ITG1,2020,M,Y10,10.0,99,24275
ITG1,2021,M,Y10,10.0,99,23899
ITG1,2022,M,Y10,10.0,99,23375
ITG1,2023,M,Y10,10.0,99,23143
ITG1,2024,M,Y10,10.0,99,22184
ITG1,2025,M,Y10,10.0,99,22651
ITG1,2026,M,Y10,10.0,99,22205
ITG1,2019,M,Y11,11.0,1,24500
ITG1,2020,M,Y11,11.0,1,24683
ITG1,2021,M,Y11,11.0,1,24641
ITG1,2022,M,Y11,11.0,1,24046
ITG1,2023,M,Y11,11.0,1,23393
ITG1,2024,M,Y11,11.0,1,23211
ITG1,2025,M,Y11,11.0,1,22249
ITG1,2019,M,Y11,11.0,99,24500
ITG1,2020,M,Y11,11.0,99,24683
ITG1,2021,M,Y11,11.0,99,24641
ITG1,2022,M,Y11,11.0,99,24046
ITG1,2023,M,Y11,11.0,99,23393
ITG1,2024,M,Y11,11.0,99,23211
ITG1,2025,M,Y11,11.0,99,22249
ITG1,2026,M,Y11,11.0,99,22768
ITG1,2019,M,Y12,12.0,1,25370
ITG1,2020,M,Y12,12.0,1,24463
ITG1,2021,M,Y12,12.0,1,24999
ITG1,2022,M,Y12,12.0,1,24736
ITG1,2023,M,Y12,12.0,1,24078
ITG1,2024,M,Y12,12.0,1,23456
ITG1,2025,M,Y12,12.0,1,23282
ITG1,2019,M,Y12,12.0,99,25370
ITG1,2020,M,Y12,12.0,99,24463
ITG1,2021,M,Y12,12.0,99,24999
ITG1,2022,M,Y12,12.0,99,24736
ITG1,2023,M,Y12,12.0,99,24078
ITG1,2024,M,Y12,12.0,99,23456
ITG1,2025,M,Y12,12.0,99,23282
ITG1,2026,M,Y12,12.0,99,22346
ITG1,2019,M,Y13,13.0,1,25645
ITG1,2020,M,Y13,13.0,1,25352
ITG1,2021,M,Y13,13.0,1,24813
ITG1,2022,M,Y13,13.0,1,25112
ITG1,2023,M,Y13,13.0,1,24751
ITG1,2024,M,Y13,13.0,1,24138
ITG1,2025,M,Y13,13.0,1,23531
ITG1,2019,M,Y13,13.0,99,25645
ITG1,2020,M,Y13,13.0,99,25352
ITG1,2021,M,Y13,13.0,99,24813
ITG1,2022,M,Y13,13.0,99,25112
ITG1,2023,M,Y13,13.0,99,24751
ITG1,2024,M,Y13,13.0,99,24138
ITG1,2025,M,Y13,13.0,99,23531
ITG1,2026,M,Y13,13.0,99,23381
ITG1,2019,M,Y14,14.0,1,26086
ITG1,2020,M,Y14,14.0,1,25611
ITG1,2021,M,Y14,14.0,1,25749
ITG1,2022,M,Y14,14.0,1,24901
ITG1,2023,M,Y14,14.0,1,25154
ITG1,2024,M,Y14,14.0,1,24824
ITG1,2025,M,Y14,14.0,1,24196
ITG1,2019,M,Y14,14.0,99,26086
ITG1,2020,M,Y14,14.0,99,25611
ITG1,2021,M,Y14,14.0,99,25749
ITG1,2022,M,Y14,14.0,99,24901
ITG1,2023,M,Y14,14.0,99,25154
ITG1,2024,M,Y14,14.0,99,24824
ITG1,2025,M,Y14,14.0,99,24196
ITG1,2026,M,Y14,14.0,99,23638
ITG1,2019,M,Y15,15.0,1,25978
ITG1,2020,M,Y15,15.0,1,26092
ITG1,2021,M,Y15,15.0,1,25969
ITG1,2022,M,Y15,15.0,1,25854
ITG1,2023,M,Y15,15.0,1,24933
ITG1,2024,M,Y15,15.0,1,25286
ITG1,2025,M,Y15,15.0,1,24948
ITG1,2019,M,Y15,15.0,99,25978
ITG1,2020,M,Y15,15.0,99,26092
ITG1,2021,M,Y15,15.0,99,25969
ITG1,2022,M,Y15,15.0,99,25854
ITG1,2023,M,Y15,15.0,99,24933
ITG1,2024,M,Y15,15.0,99,25286
ITG1,2025,M,Y15,15.0,99,24948
ITG1,2026,M,Y15,15.0,99,24277
ITG1,2019,M,Y16,16.0,1,26126
ITG1,2020,M,Y16,16.0,1,25984
ITG1,2021,M,Y16,16.0,1,26263
ITG1,2022,M,Y16,16.0,1,26147
ITG1,2023,M,Y16,16.0,1,25954
ITG1,2024,M,Y16,16.0,1,25257
ITG1,2025,M,Y16,16.0,1,25631
ITG1,2019,M,Y16,16.0,2,0
ITG1,2020,M,Y16,16.0,2,0
ITG1,2021,M,Y16,16.0,2,3
ITG1,2022,M,Y16,16.0,2,0
ITG1,2023,M,Y16,16.0,2,1
ITG1,2024,M,Y16,16.0,2,1
ITG1,2025,M,Y16,16.0,2,2
ITG1,2019,M,Y16,16.0,3,0
ITG1,2020,M,Y16,16.0,3,1
ITG1,2021,M,Y16,16.0,3,0
ITG1,2022,M,Y16,16.0,3,1
ITG1,2023,M,Y16,16.0,3,0
ITG1,2024,M,Y16,16.0,3,1
ITG1,2025,M,Y16,16.0,3,0
ITG1,2019,M,Y16,16.0,4,0
ITG1,2020,M,Y16,16.0,4,0
ITG1,2021,M,Y16,16.0,4,0
ITG1,2022,M,Y16,16.0,4,1
ITG1,2023,M,Y16,16.0,4,0
ITG1,2024,M,Y16,16.0,4,0
ITG1,2025,M,Y16,16.0,4,0
ITG1,2019,M,Y16,16.0,99,26126
ITG1,2020,M,Y16,16.0,99,25985
ITG1,2021,M,Y16,16.0,99,26266
ITG1,2022,M,Y16,16.0,99,26149
ITG1,2023,M,Y16,16.0,99,25955
ITG1,2024,M,Y16,16.0,99,25259
ITG1,2025,M,Y16,16.0,99,25633
ITG1,2026,M,Y16,16.0,99,25091
ITG1,2019,M,Y17,17.0,1,27177
ITG1,2020,M,Y17,17.0,1,26176
ITG1,2021,M,Y17,17.0,1,26175
ITG1,2022,M,Y17,17.0,1,26794
ITG1,2023,M,Y17,17.0,1,26425
ITG1,2024,M,Y17,17.0,1,26501
ITG1,2025,M,Y17,17.0,1,26047
ITG1,2019,M,Y17,17.0,2,2
ITG1,2020,M,Y17,17.0,2,0
ITG1,2021,M,Y17,17.0,2,0
ITG1,2022,M,Y17,17.0,2,2
ITG1,2023,M,Y17,17.0,2,0
ITG1,2024,M,Y17,17.0,2,1
ITG1,2025,M,Y17,17.0,2,1
ITG1,2019,M,Y17,17.0,3,0
ITG1,2020,M,Y17,17.0,3,0
ITG1,2021,M,Y17,17.0,3,1
ITG1,2022,M,Y17,17.0,3,0
ITG1,2023,M,Y17,17.0,3,1
ITG1,2024,M,Y17,17.0,3,0
ITG1,2025,M,Y17,17.0,3,1
ITG1,2019,M,Y17,17.0,4,0
ITG1,2020,M,Y17,17.0,4,0
ITG1,2021,M,Y17,17.0,4,0
ITG1,2022,M,Y17,17.0,4,0
ITG1,2023,M,Y17,17.0,4,1
ITG1,2024,M,Y17,17.0,4,0
ITG1,2025,M,Y17,17.0,4,0
ITG1,2019,M,Y17,17.0,99,27179
ITG1,2020,M,Y17,17.0,99,26176
ITG1,2021,M,Y17,17.0,99,26176
ITG1,2022,M,Y17,17.0,99,26796
ITG1,2023,M,Y17,17.0,99,26427
ITG1,2024,M,Y17,17.0,99,26502
ITG1,2025,M,Y17,17.0,99,26049
ITG1,2026,M,Y17,17.0,99,25812
ITG1,2019,M,Y18,18.0,1,28793
ITG1,2020,M,Y18,18.0,1,27298
ITG1,2021,M,Y18,18.0,1,26256
ITG1,2022,M,Y18,18.0,1,26296
ITG1,2023,M,Y18,18.0,1,27462
ITG1,2024,M,Y18,18.0,1,27079
ITG1,2025,M,Y18,18.0,1,27236
ITG1,2019,M,Y18,18.0,15,0
ITG1,2020,M,Y18,18.0,15,0
ITG1,2021,M,Y18,18.0,15,0
ITG1,2022,M,Y18,18.0,15,0
ITG1,2023,M,Y18,18.0,15,0
ITG1,2024,M,Y18,18.0,15,0
ITG1,2025,M,Y18,18.0,15,0
ITG1,2019,M,Y18,18.0,16,0
ITG1,2020,M,Y18,18.0,16,0
ITG1,2021,M,Y18,18.0,16,0
ITG1,2022,M,Y18,18.0,16,0
ITG1,2023,M,Y18,18.0,16,0
ITG1,2024,M,Y18,18.0,16,0
ITG1,2025,M,Y18,18.0,16,0
ITG1,2019,M,Y18,18.0,17,0
ITG1,2020,M,Y18,18.0,17,0
ITG1,2021,M,Y18,18.0,17,0
ITG1,2022,M,Y18,18.0,17,0
ITG1,2023,M,Y18,18.0,17,0
ITG1,2024,M,Y18,18.0,17,0
ITG1,2025,M,Y18,18.0,17,0
ITG1,2019,M,Y18,18.0,2,8
ITG1,2020,M,Y18,18.0,2,6
ITG1,2021,M,Y18,18.0,2,2
ITG1,2022,M,Y18,18.0,2,2
ITG1,2023,M,Y18,18.0,2,3
ITG1,2024,M,Y18,18.0,2,3
ITG1,2025,M,Y18,18.0,2,3
ITG1,2019,M,Y18,18.0,3,0
ITG1,2020,M,Y18,18.0,3,1
ITG1,2021,M,Y18,18.0,3,0
ITG1,2022,M,Y18,18.0,3,1
ITG1,2023,M,Y18,18.0,3,0
ITG1,2024,M,Y18,18.0,3,1
ITG1,2025,M,Y18,18.0,3,0
ITG1,2019,M,Y18,18.0,4,0
ITG1,2020,M,Y18,18.0,4,0
ITG1,2021,M,Y18,18.0,4,0
ITG1,2022,M,Y18,18.0,4,0
ITG1,2023,M,Y18,18.0,4,0
ITG1,2024,M,Y18,18.0,4,1
ITG1,2025,M,Y18,18.0,4,0
ITG1,2019,M,Y18,18.0,99,28801
ITG1,2020,M,Y18,18.0,99,27305
ITG1,2021,M,Y18,18.0,99,26258
ITG1,2022,M,Y18,18.0,99,26299
ITG1,2023,M,Y18,18.0,99,27465
ITG1,2024,M,Y18,18.0,99,27084
ITG1,2025,M,Y18,18.0,99,27239
ITG1,2026,M,Y18,18.0,99,26211
ITG1,2019,M,Y19,19.0,1,29182
ITG1,2020,M,Y19,19.0,1,28631
ITG1,2021,M,Y19,19.0,1,27139
ITG1,2022,M,Y19,19.0,1,26106
ITG1,2023,M,Y19,19.0,1,26613
ITG1,2024,M,Y19,19.0,1,27739
ITG1,2025,M,Y19,19.0,1,27277
ITG1,2019,M,Y19,19.0,15,0
ITG1,2020,M,Y19,19.0,15,0
ITG1,2021,M,Y19,19.0,15,0
ITG1,2022,M,Y19,19.0,15,0
ITG1,2023,M,Y19,19.0,15,0
ITG1,2024,M,Y19,19.0,15,0
ITG1,2025,M,Y19,19.0,15,0
ITG1,2019,M,Y19,19.0,16,0
ITG1,2020,M,Y19,19.0,16,0
ITG1,2021,M,Y19,19.0,16,0
ITG1,2022,M,Y19,19.0,16,0
ITG1,2023,M,Y19,19.0,16,0
ITG1,2024,M,Y19,19.0,16,0
ITG1,2025,M,Y19,19.0,16,0
ITG1,2019,M,Y19,19.0,17,0
ITG1,2020,M,Y19,19.0,17,0
ITG1,2021,M,Y19,19.0,17,0
ITG1,2022,M,Y19,19.0,17,0
ITG1,2023,M,Y19,19.0,17,0
ITG1,2024,M,Y19,19.0,17,0
ITG1,2025,M,Y19,19.0,17,0
ITG1,2019,M,Y19,19.0,2,28
ITG1,2020,M,Y19,19.0,2,26
ITG1,2021,M,Y19,19.0,2,8
ITG1,2022,M,Y19,19.0,2,9
ITG1,2023,M,Y19,19.0,2,10
ITG1,2024,M,Y19,19.0,2,13
ITG1,2025,M,Y19,19.0,2,8
ITG1,2019,M,Y19,19.0,3,0
ITG1,2020,M,Y19,19.0,3,2
ITG1,2021,M,Y19,19.0,3,1
ITG1,2022,M,Y19,19.0,3,0
ITG1,2023,M,Y19,19.0,3,1
ITG1,2024,M,Y19,19.0,3,0
ITG1,2025,M,Y19,19.0,3,2
ITG1,2019,M,Y19,19.0,4,1
ITG1,2020,M,Y19,19.0,4,0
ITG1,2021,M,Y19,19.0,4,0
ITG1,2022,M,Y19,19.0,4,1
ITG1,2023,M,Y19,19.0,4,0
ITG1,2024,M,Y19,19.0,4,0
ITG1,2025,M,Y19,19.0,4,1
ITG1,2019,M,Y19,19.0,99,29211
ITG1,2020,M,Y19,19.0,99,28659
ITG1,2021,M,Y19,19.0,99,27148
ITG1,2022,M,Y19,19.0,99,26116
ITG1,2023,M,Y19,19.0,99,26624
ITG1,2024,M,Y19,19.0,99,27752
ITG1,2025,M,Y19,19.0,99,27288
ITG1,2026,M,Y19,19.0,99,27432
ITG1,2019,M,Y2,2.0,1,20766
ITG1,2020,M,Y2,2.0,1,20891
ITG1,2021,M,Y2,2.0,1,20690
ITG1,2022,M,Y2,2.0,1,20024
ITG1,2023,M,Y2,2.0,1,19483
ITG1,2024,M,Y2,2.0,1,19249
ITG1,2025,M,Y2,2.0,1,19370
ITG1,2019,M,Y2,2.0,99,20766
ITG1,2020,M,Y2,2.0,99,20891
ITG1,2021,M,Y2,2.0,99,20690
ITG1,2022,M,Y2,2.0,99,20024
ITG1,2023,M,Y2,2.0,99,19483
ITG1,2024,M,Y2,2.0,99,19249
ITG1,2025,M,Y2,2.0,99,19370
ITG1,2026,M,Y2,2.0,99,18374
ITG1,2019,M,Y20,20.0,1,28402
ITG1,2020,M,Y20,20.0,1,28609
ITG1,2021,M,Y20,20.0,1,28054
ITG1,2022,M,Y20,20.0,1,26901
ITG1,2023,M,Y20,20.0,1,26164
ITG1,2024,M,Y20,20.0,1,26539
ITG1,2025,M,Y20,20.0,1,27672
ITG1,2019,M,Y20,20.0,15,0
ITG1,2020,M,Y20,20.0,15,0
ITG1,2021,M,Y20,20.0,15,0
ITG1,2022,M,Y20,20.0,15,0
ITG1,2023,M,Y20,20.0,15,1
ITG1,2024,M,Y20,20.0,15,0
ITG1,2025,M,Y20,20.0,15,0
ITG1,2019,M,Y20,20.0,16,0
ITG1,2020,M,Y20,20.0,16,0
ITG1,2021,M,Y20,20.0,16,0
ITG1,2022,M,Y20,20.0,16,0
ITG1,2023,M,Y20,20.0,16,0
ITG1,2024,M,Y20,20.0,16,0
ITG1,2025,M,Y20,20.0,16,0
ITG1,2019,M,Y20,20.0,17,0
ITG1,2020,M,Y20,20.0,17,0
