anno,x,densita
2019,31.387,0.037409535945896355
2019,31.447,0.03711598195717277
2019,31.506,0.036782242807692406
2019,31.565,0.0364074901198075
2019,31.625,0.03599150948989092
2019,31.684,0.035534686911326274
2019,31.744,0.035037984440934186
2019,31.803,0.03450290569096831
2019,31.862,0.03393145199635023
2019,31.922,0.03332607035658193
2019,31.981,0.032689594473526824
2019,32.04,0.03202518039050588
2019,32.1,0.03133623837677215
2019,32.159,0.03062636278801608
2019,32.218,0.029899261663864907
2019,32.278,0.029158687795531647
2019,32.337,0.0284083729114942
2019,32.397,0.02765196648954754
2019,32.456,0.02689298051531463
2019,32.515,0.02613474127802085
2019,32.575,0.025380349033425353
2019,32.634,0.0246326460819718
2019,32.693,0.023894193518911873
2019,32.753,0.0231672566240303
2019,32.812,0.02245379858297691
2019,32.871,0.021755481980525977
2019,32.931,0.021073677287468503
2019,32.99,0.020409477384664487
2019,33.05,0.019763717035438725
2019,33.109,0.019136996134162573
2019,33.168,0.01852970552544804
2019,33.228,0.017942054203590012
2019,33.287,0.017374096762359143
2019,33.346,0.016825760065796152
2019,33.406,0.016296868244617697
2019,33.465,0.015787165282443286
2019,33.524,0.015296334632841944
2019,33.584,0.01482401549347658
2019,33.643,0.014369815548870908
2019,33.703,0.013933320170590797
2019,33.762,0.013514098225870418
2019,33.821,0.013111704787070926
2019,33.881,0.012725681150363525
2019,33.94,0.01235555265969867
2019,33.999,0.012000824890016946
2019,34.059,0.011660978771802296
2019,34.118,0.01133546523886436
2019,34.177,0.011023699955213151
2019,34.237,0.01072505862855986
2019,34.296,0.010438873351512149
2019,34.355,0.010164430331512642
2019,34.415,0.009900969281716094
2019,34.474,0.009647684651916828
2019,34.534,0.009403728785606174
2019,34.593,0.00916821700002958
2019,34.652,0.008940234503883399
2019,34.712,0.008718844994485529
2019,34.771,0.008503100714609468
2019,34.83,0.008292053699716096
2019,34.89,0.008084767909452862
2019,34.949,0.007880331912868967
2019,35.008,0.007677871784236118
2019,35.068,0.007476563864770282
2019,35.127,0.007275647053817202
2019,35.187,0.007074434309990065
2019,35.246,0.006872323067112726
2019,35.305,0.006668804300447382
2019,35.365,0.006463470014481835
2019,35.424,0.0062560189635147406
2019,35.483,0.0060462604595032405
2019,35.543,0.0058341161672757135
2019,35.602,0.005619619834458059
2019,35.661,0.005402914951500019
2019,35.721,0.005184250385176274
2019,35.78,0.004963974075973617
2019,35.84,0.004742524934891891
2019,35.899,0.0045204231173590435
2019,35.958,0.004298258890114518
2019,36.018,0.004076680339986057
2019,36.077,0.0038563802004418593
2019,36.136,0.0036380820917218666
2019,36.196,0.003422526482474435
2019,36.255,0.0032104566846022113
2019,36.314,0.0030026051881773736
2019,36.374,0.0027996806298442286
2019,36.433,0.0026023556664343493
2019,36.493,0.0024112559962490548
2019,36.552,0.0022269507345908865
2019,36.611,0.0020499443089008495
2019,36.671,0.0018806699937380228
2019,36.73,0.0017194851584401987
2019,36.789,0.0015666682523092737
2019,36.849,0.001422417505254426
2019,36.908,0.0012868512775958036
2019,36.967,0.0011600099526199506
2019,37.027,0.0010418592307101643
2019,37.086,0.0009322946554018401
2019,37.146,0.0008311471801960409
2019,37.205,0.000738189570741444
2019,37.264,0.0006531434300982428
2019,37.324,0.000575686634958284
2019,37.383,0.0005054609773850178
2019,37.442,0.0004420798191024556
2019,37.502,0.0003851355826817101
2019,37.561,0.00033420692510978455
2019,37.62,0.0002888654630808086
2019,37.68,0.000248681944823659
2019,37.739,0.00021323178931490608
2019,37.799,0.00018209993935152258
2019,37.858,0.0001548849993245722
2019,37.917,0.00013120265093749715
2019,37.977,0.00011068836000472934
2019,38.036,9.29994044655357e-05
2019,38.095,7.781626763308749e-05
2019,38.155,6.48434513975825e-05
2019,38.214,5.380977167622467e-05
2019,38.273,4.4468203026169636e-05
2019,38.333,3.659534127248122e-05
2019,38.392,2.9990552580580434e-05
2019,38.452,2.4474874991870852e-05
2019,38.511,1.988973443232285e-05
2019,38.57,1.609553198650372e-05
2019,38.63,1.2970153177263389e-05
2019,38.689,1.0407443447542593e-05
2019,38.748,8.315687310059636e-06
2019,38.808,6.61612197198787e-06
2019,38.867,5.2415098659514774e-06
2019,38.926,4.134788588075981e-06
2019,38.986,3.247811374226034e-06
2019,39.045,2.5401865101379434e-06
2019,39.105,1.978220005450731e-06
2019,39.164,1.5339624693477978e-06
2019,39.223,1.1843583845888663e-06
2019,39.283,9.104938454070116e-07
2019,39.342,6.969372473362624e-07
2019,39.401,5.311663290285659e-07
2019,39.461,4.030742986835286e-07
2019,39.52,3.0454746144911266e-07
2019,39.579,2.2910673201528672e-07
2019,39.639,1.7160560612434897e-07
2019,39.698,1.2797751943747138e-07
2019,39.758,9.502599264551656e-08
2019,39.817,7.025150574868942e-08
2019,39.876,5.170962720700403e-08
2019,39.936,3.789551728866752e-08
2019,39.995,2.7650507910565453e-08
2019,40.054,2.0087017744355456e-08
2019,40.114,1.4528580420749846e-08
2019,40.173,1.0462238465683404e-08
2019,40.232,7.500982630247141e-09
2019,40.292,5.3542946178829996e-09
2019,40.351,3.805181911371175e-09
2019,40.411,2.6923789003228666e-09
2019,40.47,1.8966321765882606e-09
2019,40.529,1.3301936142984522e-09
2019,40.589,9.288168400135126e-10
2019,40.648,6.456950978596432e-10
2019,40.707,4.46895344692387e-10
2019,40.767,3.0793842820444836e-10
2019,40.826,2.1125183143753393e-10
2019,40.885,1.442827683596298e-10
2019,40.945,9.810806887289021e-11
2019,41.004,6.641561282948192e-11
2019,41.064,4.476203147168595e-11
2019,41.123,3.003464616159845e-11
2019,41.182,2.006353201794421e-11
2019,41.242,1.3343305672422465e-11
2019,41.301,8.834657612396892e-12
2019,41.36,5.823516977105791e-12
2019,41.42,3.8216369034171196e-12
2019,41.479,2.496784703820688e-12
2019,41.538,1.6239757233323529e-12
2019,41.598,1.0515838958066504e-12
2019,41.657,6.779122644771934e-13
2019,41.717,4.3507833979758876e-13
2019,41.776,2.7798739234738327e-13
2021,11.441,2.512999207441254e-10
2021,11.501,3.696436367867367e-10
2021,11.56,5.413026212972433e-10
2021,11.619,7.89158032549969e-10
2021,11.679,1.1453962662669123e-09
2021,11.738,1.6550704465640866e-09
2021,11.798,2.3809330695466287e-09
2021,11.857,3.40995739035791e-09
2021,11.916,4.86208890500631e-09
2021,11.976,6.901924003063917e-09
2021,12.035,9.754207246496493e-09
2021,12.094,1.3724279355357073e-08
2021,12.154,1.922490330607892e-08
2021,12.213,2.6811255177820392e-08
2021,12.272,3.722629927444498e-08
2021,12.332,5.1459283601291324e-08
2021,12.391,7.08207017715355e-08
2021,12.451,9.70377798131215e-08
2021,12.51,1.323753684694012e-07
2021,12.569,1.7978805811964226e-07
2021,12.629,2.431103852054083e-07
2021,12.688,3.2729316153422685e-07
2021,12.747,4.3869521956889644e-07
2021,12.807,5.854412075234892e-07
2021,12.866,7.778574567498942e-07
2021,12.925,1.0289993367547527e-06
2021,12.985,1.3552848518459485e-06
2021,13.044,1.7772504431742692e-06
2021,13.104,2.32044594854218e-06
2021,13.163,3.0164863293145047e-06
2021,13.222,3.9042779705969104e-06
2021,13.282,5.031436952369327e-06
2021,13.341,6.4559155162860535e-06
2021,13.4,8.247850846454531e-06
2021,13.46,1.0491647070082064e-05
2021,13.519,1.3288296897166583e-05
2021,13.578,1.675794340342881e-05
2021,13.638,2.1042674989641864e-05
2021,13.697,2.6309537435315857e-05
2021,13.757,3.2753736171804367e-05
2021,13.816,4.060198946583198e-05
2021,13.875,5.0115979251254714e-05
2021,13.935,6.159583109654566e-05
2021,13.994,7.53835385822341e-05
2021,14.053,9.186623064153994e-05
2021,14.113,0.00011147916376902789
2021,14.172,0.00013470830512980354
2021,14.231,0.00016209235832284613
2021,14.291,0.00019422407178042587
2021,14.35,0.00023175066150474914
2021,14.41,0.00027537317607111204
2021,14.469,0.00032584463357154727
2021,14.528,0.0003839667683792093
2021,14.588,0.00045058524110488566
2021,14.647,0.000526583188531858
2021,14.706,0.0006128730220443708
2021,14.766,0.0007103864231888601
2021,14.825,0.0008200625332421603
2021,14.884,0.000942834389314956
2021,14.944,0.0010796137214625727
2021,15.003,0.001231274291933237
2021,15.063,0.00139863402704594
2021,15.122,0.0015824362618527689
2021,15.181,0.0017833304849659173
2021,15.241,0.00200185303274375
2021,15.3,0.0022384082353303857
2021,15.359,0.002493250558739768
2021,15.419,0.002766468314340247
2021,15.478,0.0030579695171228257
2021,15.537,0.0033674704649066093
2021,15.597,0.003694487580658683
2021,15.656,0.004038333008671021
2021,15.715,0.004398114382601431
2021,15.775,0.004772739090458257
2021,15.834,0.005160923250569529
2021,15.894,0.005561205486459259
2021,15.953,0.005971965451265796
2021,16.012,0.006391446908541682
2021,16.072,0.006817785031209719
2021,16.131,0.007249037439718787
2021,16.19,0.007683218369755106
2021,16.25,0.00811833524478157
2021,16.309,0.008552426834313521
2021,16.368,0.008983602109617536
2021,16.428,0.009410078867901366
2021,16.487,0.009830221186365543
2021,16.547,0.010242574789702814
2021,16.606,0.010645899468360219
2021,16.665,0.011039197768290156
2021,16.725,0.011421739282805151
2021,16.784,0.011793080009073904
2021,16.843,0.012153076380251706
2021,16.903,0.012501893742942211
2021,16.962,0.012840009211856388
2021,17.021,0.013168208992244934
2021,17.081,0.013487580409191183
2021,17.14,0.01379949901497718
2021,17.2,0.014105611256135967
2021,17.259,0.014407813266286961
2021,17.318,0.014708226406572161
2021,17.378,0.015009170201130441
2021,17.437,0.015313133310794718
2021,17.496,0.01562274315585562
2021,17.556,0.01594073474154884
2021,17.615,0.016269919162411623
2021,17.674,0.016613152169378895
2021,17.734,0.016973303082750083
2021,17.793,0.017353224231652836
2021,17.853,0.017755721003102753
2021,17.912,0.018183522497631832
2021,17.971,0.018639252719485983
2021,18.031,0.01912540218235462
2021,18.09,0.01964429979002169
2021,18.149,0.02019808485731055
2021,18.209,0.02078867917073367
2021,18.268,0.021417759049236172
2021,18.327,0.022086727450590156
2021,18.387,0.022796686274123536
2021,18.446,0.023548409129966093
2021,18.506,0.024342314972217005
2021,18.565,0.025178443120933237
2021,18.624,0.026056430317728096
2021,18.684,0.02697549056411096
2021,18.743,0.027934398572881852
2021,18.802,0.02893147771403327
2021,18.862,0.029964593351900517
2021,18.921,0.031031152445389624
2021,18.98,0.03212811021533153
2021,19.04,0.03325198457165849
2021,19.099,0.03439887883950157
2021,19.159,0.03556451313094185
2021,19.218,0.036744264483501037
2021,19.277,0.03793321563495416
2021,19.337,0.03912621203569066
2021,19.396,0.04031792642497491
2021,19.455,0.04150293002715897
2021,19.515,0.042675769169649186
2021,19.574,0.04383104589741188
2021,19.633,0.04496350096943883
2021,19.693,0.04606809747990176
2021,19.752,0.04714010325788713
2021,19.812,0.048175170169485255
2021,19.871,0.049169408476866336
2021,19.93,0.050119454500277244
2021,19.99,0.05102252997726924
2021,20.049,0.05187649171287928
2021,20.108,0.052679870356496517
2021,20.168,0.0534318974153732
2021,20.227,0.05413251990948931
2021,20.286,0.05478240237531781
2021,20.346,0.05538291622465124
2021,20.405,0.055936116747459345
2021,20.465,0.056444708304715735
2021,20.524,0.05691199848025411
2021,20.583,0.057341842144575245
2021,20.643,0.057738576525509386
2021,20.702,0.0581069484810338
2021,20.761,0.05845203523142182
2021,20.821,0.05877915983670384
2021,20.88,0.059093802708517135
2021,20.939,0.05940151043129947
2021,20.999,0.05970780314534826
2021,21.058,0.06001808172191968
2021,21.118,0.0603375359454179
2021,21.177,0.06067105491488651
2021,21.236,0.06102314088895523
2021,21.296,0.061397827824561796
2021,21.355,0.06179860589652691
2021,21.414,0.0622283533257288
2021,21.474,0.06268927687896697
2021,21.533,0.06318286242241827
2021,21.592,0.06370983690058961
2021,21.652,0.06427014306152108
2021,21.711,0.06486292814538186
2021,21.771,0.06548654758834278
2021,21.83,0.06613858456067694
2021,21.889,0.06681588585539767
2021,21.949,0.06751461427396341
2021,22.008,0.06823031722616323
2021,22.067,0.06895801078465573
2021,22.127,0.06969227792772172
2021,22.186,0.07042737918740526
2021,22.245,0.07115737341798652
2021,22.305,0.07187624593684347
2021,22.364,0.0725780408915695
2021,22.424,0.07325699439765568
2021,22.483,0.07390766479120664
2021,22.542,0.07452505626781955
2021,22.602,0.0751047322432414
2021,22.661,0.07564291497868471
2021,22.72,0.0761365683617557
2021,22.78,0.07658346121378513
2021,22.839,0.07698220909006989
2021,22.898,0.07733229322907807
2021,22.958,0.07763405606281532
2021,23.017,0.07788867349225584
2021,23.077,0.07809810492565648
2021,23.136,0.07826502283980495
2021,23.195,0.07839272432203521
2021,23.255,0.07848502765426214
2021,23.314,0.0785461574837845
2021,23.373,0.07858062246923153
2021,23.433,0.07859308948046204
2021,23.492,0.07858825846227982
2021,23.551,0.07857074194475176
2021,23.611,0.07854495290612185
2021,23.67,0.07851500428284171
2021,23.73,0.07848462289587542
2021,23.789,0.07845707994847559
2021,23.848,0.07843513957656206
2021,23.908,0.07842102622882302
2021,23.967,0.0784164109499936
2021,24.026,0.07842241596646418
2021,24.086,0.07843963635476402
2021,24.145,0.07846817703313003
2021,24.204,0.07850770287222857
2021,24.264,0.07855749938580857
2021,24.323,0.07861654124276365
2021,24.383,0.07868356574036253
2021,24.442,0.07875714839064517
2021,24.501,0.07883577788981912
2021,24.561,0.07891792795162
2021,24.62,0.07900212377460084
2021,24.679,0.07908700126265068
2021,24.739,0.07917135750900255
2021,24.798,0.07925419146771756
2021,24.857,0.07933473415493479
2021,24.917,0.07941246812835315
2021,24.976,0.07948713637286016
2021,25.035,0.07955874106086766
2021,25.095,0.07962753294856349
2021,25.154,0.07969399240768704
2021,25.214,0.07975880327327439
2021,25.273,0.0798228208105703
2021,25.332,0.07988703517089123
2021,25.392,0.07995253172072336
2021,25.451,0.0800204495964847
2021,25.51,0.08009193976615099
2021,25.57,0.08016812377607345
2021,25.629,0.08025005423484
2021,25.688,0.08033867794389055
2021,25.748,0.08043480243425322
2021,25.807,0.08053906651687287
2021,25.867,0.08065191530624918
2021,25.926,0.08077358003792132
2021,25.985,0.08090406287295623
2021,26.045,0.08104312676892715
2021,26.104,0.08119029039761068
2021,26.163,0.08134482800439889
2021,26.223,0.08150577403190316
2021,26.282,0.08167193226846962
2021,26.341,0.08184188922891843
2021,26.401,0.08201403142725691
2021,26.46,0.08218656615702384
2021,26.52,0.08235754535233135
2021,26.579,0.08252489206025616
2021,26.638,0.0826864290124666
2021,26.698,0.08283990874124016
2021,26.757,0.08298304464365502
2021,26.816,0.08311354235993867
2021,26.876,0.08322913080067981
2021,26.935,0.08332759213635474
2021,26.994,0.08340679005515222
2021,27.054,0.08346469560509182
2021,27.113,0.0834994099672465
2021,27.173,0.08350918356107018
2021,27.232,0.08349243096194005
2021,27.291,0.08344774121530041
2021,27.351,0.08337388326002114
2021,27.41,0.08326980632299828
2021,27.469,0.08313463531333323
2021,27.529,0.08296766142194008
2021,27.588,0.08276832831431516
2021,27.647,0.08253621448273747
2021,27.707,0.0822710124912465
2021,27.766,0.0819725059941679
2021,27.826,0.08164054552903914
2021,27.885,0.08127502417064533
2021,27.944,0.08087585417896846
2021,28.004,0.0804429457761853
2021,28.063,0.07997618914434132
2021,28.122,0.07947544064585074
2021,28.182,0.07894051413549956
2021,28.241,0.07837117805907853
2021,28.3,0.07776715882594509
2021,28.36,0.07712815070803979
2021,28.419,0.07645383226483635
2021,28.479,0.07574388903190586
2021,28.538,0.07499804195031658
2021,28.597,0.07421608076512076
2021,28.657,0.07339790139360275
2021,28.716,0.07254354606695151
2021,28.775,0.07165324489076769
2021,28.835,0.07072745735712938
2021,28.894,0.06976691227905889
2021,28.953,0.06877264461057137
2021,29.013,0.06774602766350024
2021,29.072,0.06668879933539314
2021,29.132,0.0656030811183138
2021,29.191,0.06449138886165942
2021,29.25,0.06335663450655304
2021,29.31,0.06220211828663808
2021,29.369,0.06103151119044933
2021,29.428,0.05984882779301035
2021,29.488,0.05865838987727926
2021,29.547,0.05746478156755905
2021,29.606,0.05627279697526178
2021,29.666,0.055087381601391545
2021,29.725,0.05391356893993028
2021,29.785,0.052756413873818124
2021,29.844,0.05162092454432119
2021,29.903,0.05051199440169656
2021,29.963,0.0494343361092469
2021,30.022,0.048392418876005185
2021,30.081,0.04739041064005842
2021,30.141,0.04643212632215407
2021,30.2,0.04552098312730076
2021,30.259,0.044659963601929815
2021,30.319,0.04385158686851257
2021,30.378,0.04309788817160299
2021,30.438,0.042400406592359476
2021,30.497,0.04176018053518833
2021,30.556,0.04117775037133796
2021,30.616,0.04065316744916037
2021,30.675,0.04018600855595336
2021,30.734,0.03977539484561118
2021,30.794,0.03942001423052392
2021,30.853,0.039118146273061344
2021,30.912,0.03886768869646617
2021,30.972,0.038666184759463505
2021,31.031,0.03851085089369668
2021,31.091,0.038398604177080915
2021,31.15,0.03832608939739634
2021,31.209,0.038289705636873964
2021,31.269,0.0382856324687698
2021,31.328,0.038309855990837055
2021,31.387,0.03835819501997023
2021,31.447,0.038426327831200875
2021,31.506,0.03850981983947069
2021,31.565,0.03860415259381109
2021,31.625,0.03870475438318718
2021,31.684,0.038807032646434585
2021,31.744,0.03890640824286971
2021,31.803,0.038998351484568886
2021,31.862,0.0390784196665313
2021,31.922,0.039142295668096815
2021,31.981,0.0391858270491217
2021,32.04,0.0392050649377693
2021,32.1,0.03919630191218091
2021,32.159,0.03915610802259938
2021,32.218,0.039081364088198726
2021,32.278,0.03896929143569837
2021,32.337,0.03881747732383746
2021,32.397,0.03862389541523393
2021,32.456,0.038386920808881654
2021,32.515,0.03810533932426728
2021,32.575,0.03777835092197346
2021,32.634,0.037405567344878404
2021,32.693,0.03698700425757822
2021,32.753,0.03652306833877347
2021,32.812,0.036014539932458255
2021,32.871,0.0354625519808583
2021,32.931,0.03486856603934519
2021,32.99,0.034234346207611545
2021,33.05,0.033561931801492216
2021,33.109,0.032853609537853254
2021,33.168,0.032111885915339526
2021,33.228,0.03133946035304989
2021,33.287,0.03053919950569503
2021,33.346,0.029714113016996006
2021,33.406,0.0288673308130768
2021,33.465,0.0280020818844281
2021,33.524,0.027121674368048583
2021,33.584,0.02622947662875584
2021,33.643,0.025328898956873597
2021,33.703,0.024423375452991204
2021,33.762,0.023516345661433603
2021,33.821,0.0226112355423558
2021,33.881,0.021711437435616314
2021,33.94,0.02082028876336215
2021,33.999,0.019941049336456414
2021,34.059,0.019076877265035458
2021,34.118,0.018230803617327516
2021,34.177,0.017405706114743222
2021,34.237,0.01660428228670856
2021,34.296,0.015829022627880513
2021,34.355,0.015082184396445725
2021,34.415,0.014365766759696953
2021,34.474,0.013681488028146156
2021,34.534,0.013030765719982507
2021,34.593,0.012414700163382498
2021,34.652,0.011834062276488831
2021,34.712,0.011289286066801267
2021,34.771,0.010780466267713028
2021,34.83,0.010307361385507164
2021,34.89,0.009869402271668654
2021,34.949,0.009465706169705003
2021,35.008,0.009095096019790293
2021,35.068,0.008756124645275143
2021,35.127,0.008447103298785065
2021,35.187,0.008166133917884807
2021,35.246,0.00791114433580128
2021,35.305,0.0076799256150471
2021,35.365,0.007470170623350123
2021,35.424,0.007279512953174834
2021,35.483,0.007105565298184272
2021,35.543,0.006945956440881256
2021,35.602,0.006798366072947758
2021,35.661,0.006660556760062495
2021,35.721,0.00653040247203797
2021,35.78,0.006405913222212503
2021,35.84,0.006285255492031687
2021,35.899,0.006166768252397019
2021,35.958,0.006048974527465365
2021,36.018,0.0059305885742814675
2021,36.077,0.005810518868532953
2021,36.136,0.00568786718911561
2021,36.196,0.005561924179158905
2021,36.255,0.00543216182664432
2021,36.314,0.005298223352645027
2021,36.374,0.005159911019350014
2021,36.433,0.005017172374134782
2021,36.493,0.0048700854315441
2021,36.552,0.004718843264396999
2021,36.611,0.004563738431103818
2021,36.671,0.00440514761187046
2021,36.73,0.0042435167651442
2021,36.789,0.004079347050834637
2021,36.849,0.00391318170179094
2021,36.908,0.003745593962702063
2021,36.967,0.00357717615855086
2021,37.027,0.0034085299050187283
2021,37.086,0.0032402574322314094
2021,37.146,0.003072953961784205
2021,37.205,0.002907201055297187
2021,37.264,0.0027435608404892176
2021,37.324,0.0025825710170894528
2021,37.383,0.002424740548603932
2021,37.442,0.0022705459555140387
2021,37.502,0.0021204281392268975
2021,37.561,0.0019747896823013424
2021,37.62,0.0018339925874700377
2021,37.68,0.0016983564342600557
2021,37.739,0.0015681569463050203
2021,37.799,0.001443624973754413
2021,37.858,0.0013249459028578776
2021,37.917,0.001212259508501564
2021,37.977,0.0011056602651886476
2021,38.036,0.0010051981279612294
2021,38.095,0.0009108797875743695
2021,38.155,0.0008226703945544841
2021,38.214,0.0007404957354231861
2021,38.273,0.0006642448322195642
2021,38.333,0.0005937729243754153
2021,38.392,0.0005289047807943598
2021,38.452,0.0004694382803519751
2021,38.511,0.00041514819152477976
2021,38.57,0.0003657900768582768
2021,38.63,0.0003211042457143119
2021,38.689,0.000280819679238274
2021,38.748,0.0002446578546436135
2021,38.808,0.00021233640147286497
2021,38.867,0.0001835725300997092
2021,38.926,0.00015808618194679098
2021,38.986,0.00013560286122288304
2021,39.045,0.00011585611893036212
2021,39.105,9.858967097336687e-05
2021,39.164,8.355914296027077e-05
2021,39.223,7.053344435087806e-05
2021,39.283,5.929578363076574e-05
2021,39.342,4.9644343962922294e-05
2021,39.401,4.139264511404563e-05
2021,39.461,3.436962230252128e-05
2021,39.52,2.841945596420587e-05
2021,39.579,2.34011883419918e-05
2021,39.639,1.918816338939746e-05
2021,39.698,1.5667325891293468e-05
2021,39.758,1.273841412720789e-05
2021,39.817,1.0313078030301522e-05
2021,39.876,8.313951827314816e-06
2021,39.936,6.673706774579466e-06
2021,39.995,5.334106011683599e-06
2021,40.054,4.245079896769464e-06
2021,40.114,3.3638366014169096e-06
2021,40.173,2.6540193384912223e-06
2021,40.232,2.084918457126072e-06
2021,40.292,1.630743823876836e-06
2021,40.351,1.2699604536444923e-06
2021,40.411,9.846882734555049e-07
2021,40.47,7.601651946128439e-07
2021,40.529,5.842713183751375e-07
2021,40.589,4.4711108101183336e-07
2021,40.648,3.4064942248407466e-07
2021,40.707,2.583976014380592e-07
2021,40.767,1.951440381692531e-07
2021,40.826,1.4672550742242062e-07
2021,40.885,1.0983408683561497e-07
2021,40.945,8.185545997886003e-08
2021,41.004,6.073444446832567e-08
2021,41.064,4.4863938892503394e-08
2021,41.123,3.299383489101825e-08
2021,41.182,2.4156804497321627e-08
2021,41.242,1.7608233549541125e-08
2021,41.301,1.2777918908285932e-08
2021,41.36,9.231472838562059e-09
2021,41.42,6.639677307071365e-09
2021,41.479,4.754301387923955e-09
2021,41.538,3.3891354619115463e-09
2021,41.598,2.4052067625514926e-09
2021,41.657,1.699323354053069e-09
2021,41.717,1.1952497657051223e-09
2021,41.776,8.369495997928398e-10
2022,11.441,1.53492257723389e-06
2022,11.501,1.9560276423548828e-06
2022,11.56,2.4814293723718694e-06
2022,11.619,3.133771645603575e-06
2022,11.679,3.939774509804712e-06
2022,11.738,4.930762514953063e-06
2022,11.798,6.143213843674841e-06
2022,11.857,7.619319011554972e-06
2022,11.916,9.407534750837939e-06
2022,11.976,1.1563115327586501e-05
2022,12.035,1.4148600077718358e-05
2022,12.094,1.7234232515881103e-05
2022,12.154,2.0898283138334883e-05
2022,12.213,2.5227245201794494e-05
2022,12.272,3.03158705350854e-05
2022,12.332,3.626701106945867e-05
2022,12.391,4.319123150717095e-05
2022,12.451,5.120615963652337e-05
2022,12.51,6.0435543480749865e-05
2022,12.569,7.10079889437333e-05
2022,12.629,8.305535804613388e-05
2022,12.688,9.671081632484137e-05
2022,12.747,0.00011210652850791103
2022,12.807,0.00012937101408920667
2022,12.866,0.00014862618871295359
2022,12.925,0.0001699841330186335
2022,12.985,0.0001935436473467061
2022,13.044,0.00021938666789890935
2022,13.104,0.00024757463690447965
2022,13.163,0.00027814493529207174
2022,13.222,0.00031110750046407646
2022,13.282,0.00034644176313730765
2022,13.341,0.0003840940449778218
2022,13.4,0.00042397556209298906
2022,13.46,0.0004659611776231884
2022,13.519,0.0005098890391166748
2022,13.578,0.0005555612226846455
2022,13.638,0.0006027454859634872
2022,13.697,0.0006511782057688445
2022,13.757,0.00070056854441256
2022,13.816,0.000750603851668947
2022,13.875,0.0008009562683152357
2022,13.935,0.0008512904532992688
2022,13.994,0.0009012723114080096
2022,14.053,0.0009505785535095765
2022,14.113,0.0009989068788242362
2022,14.172,0.001045986530095076
2022,14.231,0.0010915889397864762
2022,14.291,0.0011355381602252568
2022,14.35,0.0011777207543953627
2022,14.41,0.0012180948180996343
2022,14.469,0.0012566978092590096
2022,14.528,0.0012936528766766618
2022,14.588,0.0013291734086618245
2022,14.647,0.0013635655610436028
2022,14.706,0.001397228573420416
2022,14.766,0.0014306527406763659
2022,14.825,0.0014644149721651765
2022,14.884,0.0014991719415139166
2022,14.944,0.001535650903490374
2022,15.003,0.0015746383284130287
2022,15.063,0.0016169665767001092
2022,15.122,0.0016634989039228379
2022,15.181,0.0017151131478343293
2022,15.241,0.0017726845011800062
2022,15.3,0.0018370678158234068
2022,15.359,0.0019090799133462937
2022,15.419,0.0019894823936911217
2022,15.478,0.0020789654359082525
2022,15.537,0.002178133073381424
2022,15.597,0.0022874904001906247
2022,15.656,0.0024074331261045765
2022,15.715,0.0025382398460301265
2022,15.775,0.0026800673268836477
2022,15.834,0.002832949042385939
2022,15.894,0.002996797106055447
2022,15.953,0.0031714076667065734
2022,16.012,0.003356469741197388
2022,16.072,0.003551577368227602
2022,16.131,0.0037562448768896084
2022,16.19,0.0039699249766093295
2022,16.25,0.0041920292931880414
2022,16.309,0.004421950900854842
2022,16.368,0.004659088334401235
2022,16.428,0.004902870510252853
2022,16.487,0.005152781942207453
2022,16.547,0.005408387607787592
2022,16.606,0.005669356805753549
2022,16.665,0.005935485345094141
2022,16.725,0.006206715421302345
2022,16.784,0.006483152567228592
2022,16.843,0.006765079113271892
2022,16.903,0.007052963654797641
2022,16.962,0.0073474661027909905
2022,17.021,0.007649437985840535
2022,17.081,0.007959917776165781
2022,17.14,0.008280121127717881
2022,17.2,0.008611426038120942
2022,17.259,0.008955353075690679
2022,17.318,0.009313540944867494
2022,17.378,0.009687717794670309
2022,17.437,0.010079668801469256
2022,17.496,0.010491200675533796
2022,17.556,0.010924103846424798
2022,17.615,0.011380113171406381
2022,17.674,0.011860868079949606
2022,17.734,0.012367873112779915
2022,17.793,0.012902459833077614
2022,17.853,0.013465751078425101
2022,17.912,0.014058628483872683
2022,17.971,0.014681704139058711
2022,18.031,0.01533529714677833
2022,18.09,0.016019415728984254
2022,18.149,0.01673374538228277
2022,18.209,0.01747764342291782
2022,18.268,0.018250140086278843
2022,18.327,0.019049946164031797
2022,18.387,0.0198754669794312
2022,18.446,0.020724822324724994
2022,18.506,0.021595871820198852
2022,18.565,0.022486245008268645
2022,18.624,0.023393375373350744
2022,18.684,0.024314537383304975
2022,18.743,0.025246885584179653
2022,18.802,0.026187494748637807
2022,18.862,0.027133400080274067
2022,18.921,0.028081636510184194
2022,18.98,0.02902927618645188
2022,19.04,0.029973463348381697
2022,19.099,0.030911445891077974
2022,19.159,0.03184060305740399
2022,19.218,0.03275846883803744
2022,19.277,0.033662750810705244
2022,19.337,0.034551344301220435
2022,19.396,0.03542234189651201
2022,19.455,0.03627403847875898
2022,19.515,0.03710493207606262
2022,19.574,0.03791372093559076
2022,19.633,0.03869929731742461
2022,19.693,0.03946073857983334
2022,19.752,0.04019729617855832
2022,19.812,0.0409083832337304
2022,19.871,0.04159356132864215
2022,19.93,0.042252527195570135
2022,19.99,0.042885099916320064
2022,20.049,0.043491209220513805
2022,20.108,0.04407088540435843
2022,20.168,0.04462425131834564
2022,20.227,0.04515151678572683
2022,20.286,0.04565297571649664
2022,20.346,0.046129006075915406
